,Community Area Mentioned,Coordinates,Day and Time,Number of Times Liked,Number of Times Retweeted,Tweet Content
584,loop,"{'coordinates': [-87.62778997, 41.88203905], 'type': 'Point'}",2016-03-12 05:30:54,0,0,"I'm at The Loop - @explorechicago in Chicago, IL https://t.co/0xkjYlzcjQ"
585,loop,"{'coordinates': [-87.619636, 41.633509], 'type': 'Point'}",2016-03-12 03:19:10,0,0,Art pt. 4 - Make your own luck. @ South Loop https://t.co/XbHhbJhaHt
586,loop,"{'coordinates': [-87.62618065, 41.8667485], 'type': 'Point'}",2016-03-12 01:31:00,0,0,"South loop cocktail association (@ Wabash Tap in Chicago, IL) https://t.co/09CAxjax1N"
587,loop,"{'coordinates': [-87.6274, 41.8671], 'type': 'Point'}",2016-03-11 23:28:56,0,0,Drinking a Harp Premium Lager by @GuinnessIreland @ South Loop — https://t.co/29gXNJ59ff
588,loop,"{'coordinates': [-87.6297982, 41.8781136], 'type': 'Point'}",2016-03-11 23:18:45,0,0,We're #hiring! Read about our latest #job opening here: Part Time... - https://t.co/hKW8RyQGzb #ChicagoNorth https://t.co/nX6H9e3820
589,loop,"{'coordinates': [-87.63333333, 41.88333333], 'type': 'Point'}",2016-03-11 22:45:53,0,0,Downtown... #chicago #travelling #aroundtheworld @ Chicago Loop https://t.co/1eVs6OEiXN
590,loop,"{'coordinates': [-87.6250484, 41.8833949], 'type': 'Point'}",2016-03-11 22:09:10,0,0,#neighborhooddances #chicago #loop #DCASEresidency weather: air conditioned @ Chicago Cultural… https://t.co/3lpzkCvkc1
591,loop,"{'coordinates': [-87.6250484, 41.8833949], 'type': 'Point'}",2016-03-11 21:32:57,0,0,#neighborhooddances #chicago #loop #DCASEresidency weather: air conditioned @ Chicago Cultural… https://t.co/xDooBVib6Y
592,loop,"{'coordinates': [-87.64722667, 41.88236984], 'type': 'Point'}",2016-03-11 21:18:07,0,0,So I buy two items for lunch and get taxed four times 🙈🙉🙊 @ Whole Foods Market West Loop https://t.co/50Y9ctVTzu
593,loop,"{'coordinates': [-87.65176663, 41.88408438], 'type': 'Point'}",2016-03-11 18:35:52,0,0,Celebrating the end of Chris's bachelorhood with a team lunch from our favorite West Loop restaurant. https://t.co/Wz2Pv1LiHm
594,loop,"{'coordinates': [-87.62742519, 41.86710004], 'type': 'Point'}",2016-03-11 18:18:07,0,0,"I'm at South Loop in Chicago, IL https://t.co/hDPplefIDe https://t.co/OsxK20Tbeg"
595,loop,"{'coordinates': [-87.6516494, 41.88309786], 'type': 'Point'}",2016-03-11 16:39:09,0,0,"Peace out west loop, #chicago @ West Loop, Chicago, Illinois https://t.co/ycPJ1gutOK"
596,loop,"{'coordinates': [-87.6445473, 41.8819283], 'type': 'Point'}",2016-03-11 16:32:43,0,0,"The Creative Group #BusinessMgmt #Job: Digital Project Manager | West Loop Agency | 2 Mo. Contract (#Chicago, IL) https://t.co/zc0C2vtpdN"
597,loop,"{'coordinates': [-87.6297982, 41.8781136], 'type': 'Point'}",2016-03-11 16:03:19,0,0,Kellogg #Job: Part Time Merchandiser - Chicago (North Loop) (#ChicagoNorth) https://t.co/j4Ps6odDmn #Veterans #Jobs #Hiring #CareerArc
598,loop,"{'coordinates': [-87.619636, 41.633509], 'type': 'Point'}",2016-03-11 15:01:09,0,0,Art pt. 3 - Flower Girl. @ South Loop https://t.co/tQfbxYfYbL
599,loop,"{'coordinates': [-87.62778997, 41.88203905], 'type': 'Point'}",2016-03-11 14:43:13,0,0,"I'm at The Loop - @explorechicago in Chicago, IL https://t.co/V2fhSUujRV"
600,loop,"{'coordinates': [-87.619636, 41.633509], 'type': 'Point'}",2016-03-11 14:26:37,0,0,Harmony. @ South Loop https://t.co/x7bnR8z3RN
601,loop,"{'coordinates': [-87.6371461, 41.8817767], 'type': 'Point'}",2016-03-11 14:09:18,0,0,"We're #hiring! Click to apply: RHL is immediately seeking a Tax Paralegal in the Loop! - https://t.co/HMZUcDQMUg #Legal #Chicago, IL #Job"
602,loop,"{'coordinates': [-87.6445473, 41.8819283], 'type': 'Point'}",2016-03-11 13:52:11,0,0,"Digital Project Manager | West Loop Agency | 2 Mo. Contract - The Creative Group: (#Chicago, IL) https://t.co/qPvRh4D6Lc #BusinessMgmt #Job"
603,loop,"{'coordinates': [-87.62574468, 41.88434693], 'type': 'Point'}",2016-03-11 13:49:55,0,0,Look what google found right by me!!!! Old faithful!!! @ LA Fitness East Loop Signature https://t.co/2gTxkvfUoU
604,loop,"{'coordinates': [-87.619636, 41.633509], 'type': 'Point'}",2016-03-11 13:48:54,0,0,🚇🏙 @ South Loop https://t.co/qi44KtxGLA
605,loop,"{'coordinates': [-87.6516494, 41.88309786], 'type': 'Point'}",2016-03-11 02:52:27,1,0,"Just posted a photo @ West Loop, Chicago, Illinois https://t.co/CPg78zK1Ou"
606,loop,"{'coordinates': [-87.619636, 41.633509], 'type': 'Point'}",2016-03-11 00:15:59,0,0,Art. @ South Loop https://t.co/3japcQl285
607,loop,"{'coordinates': [-87.6209938, 41.88814262], 'type': 'Point'}",2016-03-10 23:49:35,0,0,Shine a light #cold #chicago #lifeisgood #clouds #river #loop #chicagoriver #chilling #sky… https://t.co/BycCu9klSM
608,loop,"{'coordinates': [-87.63511958, 41.8830337], 'type': 'Point'}",2016-03-10 23:40:48,0,0,Just posted a video @ DeVry University - Chicago Loop Campus https://t.co/BA94qWFy0u
609,loop,"{'coordinates': [-87.647746, 41.880712], 'type': 'Point'}",2016-03-10 23:21:51,0,0,"I sooooo need this. (@ Massage Envy - Chicago West Loop in Chicago, IL) https://t.co/r0CHEh5baa"
610,loop,,2016-03-10 21:53:01,0,1,"RT @ciaogalchicago: Chicago Google office today, great new offices to Chicago West Loop… https://t.co/qv5lg7s7Wd"
611,loop,"{'coordinates': [-87.6530852, 41.887489], 'type': 'Point'}",2016-03-10 21:14:48,1,1,"Chicago Google office today, great new offices to Chicago West Loop… https://t.co/qv5lg7s7Wd"
612,loop,"{'coordinates': [-87.6844, 41.8369], 'type': 'Point'}",2016-03-10 18:34:51,0,0,"The Loop ""L""... Financial District in Chicago! #chicago #travelling… https://t.co/6UKPa9shMs"
613,loop,"{'coordinates': [-87.6844, 41.8369], 'type': 'Point'}",2016-03-10 18:33:07,0,0,"Arriving to the Loop ""L""... #chicago #travelling #aroundtheworld @… https://t.co/t87zkyEKdy"
614,loop,"{'coordinates': [-87.6844, 41.8369], 'type': 'Point'}",2016-03-10 18:31:39,0,0,"Arriving to the Loop ""L""... #chicago #travelling #aroundtheworld @… https://t.co/7akE78iNAF"
615,loop,"{'coordinates': [-87.65491, 41.88413], 'type': 'Point'}",2016-03-10 18:09:54,2,0,After years of searching for quality tinned seafood... boom! @wixtermarket @ West Loop Salumi https://t.co/betb6hLpmt
616,loop,"{'coordinates': [-87.62778997, 41.88203905], 'type': 'Point'}",2016-03-10 17:47:39,0,0,"I'm at The Loop - @explorechicago in Chicago, IL https://t.co/MFbP8BS9Wi"
617,loop,"{'coordinates': [-87.6844, 41.8369], 'type': 'Point'}",2016-03-10 15:41:19,0,0,"Wish I knew how to chop, loop &amp; bang that MPC bro..... I find the… https://t.co/JxFh52UFCG"
618,loop,"{'coordinates': [-87.63333333, 41.88333333], 'type': 'Point'}",2016-03-10 15:13:38,0,0,Working downtown for a few days. @ Chicago Loop https://t.co/p9bSpOl1Qs
619,loop,"{'coordinates': [-87.6271299, 41.88064], 'type': 'Point'}",2016-03-10 14:14:43,1,0,Early morning start for Chicago Loop Alliance's Annual Meeting @ Palmer House https://t.co/CMmEGYn2Bz
620,loop,"{'coordinates': [-87.6271299, 41.88064], 'type': 'Point'}",2016-03-10 14:13:35,0,0,"The very first face I saw at today's Chicago Loop Alliance annual meeting. Love your style,… https://t.co/z7CXl722M0"
621,loop,"{'coordinates': [-87.63333333, 41.88333333], 'type': 'Point'}",2016-03-10 02:24:14,1,0,I'm just always tired ok 📷: opehh ♡ @ Chicago Loop https://t.co/wEatFtqUkx
622,loop,"{'coordinates': [-87.63154866, 41.88710595], 'type': 'Point'}",2016-03-09 21:54:54,0,0,"Need this big time today. 🙇🏻🚴🏻💪🏻 (at @SoulCycle Loop in Chicago, IL) https://t.co/pNZrbBR4Cp"
623,loop,"{'coordinates': [-87.6371461, 41.8817767], 'type': 'Point'}",2016-03-09 21:25:05,0,0,"Want to work at Supplemental Health Care? We're #hiring in #Chicago, IL! Click for details: https://t.co/9R6qGER3IP #Healthcare #Job #Jobs"
624,loop,"{'coordinates': [-87.6313799, 41.88661], 'type': 'Point'}",2016-03-09 21:14:07,0,0,You will be green with envy if you miss this #limitededition tank @soulcycle  #CHGO #LOOP #OLTN… https://t.co/5KPwxZCPrJ
625,loop,,2016-03-09 19:13:03,0,1,RT @RdE_Collective: Break on through.🔜🎈 #animation #loop #3danimation #motiongraphics #3d #3dart #3dgraphics… https://t.co/3sy1dj8LEh
626,loop,"{'coordinates': [-87.6844, 41.8369], 'type': 'Point'}",2016-03-09 19:03:10,2,1,Break on through.🔜🎈 #animation #loop #3danimation #motiongraphics #3d #3dart #3dgraphics… https://t.co/3sy1dj8LEh
627,loop,"{'coordinates': [-87.6310899, 41.8792851], 'type': 'Point'}",2016-03-09 17:20:43,0,0,I think my hotel researched me before I arrived @ Central Loop Hotel https://t.co/bxpvQUD955
628,loop,"{'coordinates': [-87.62614267, 41.88892226], 'type': 'Point'}",2016-03-09 15:58:47,0,0,Tha Loop...my Bday🎉🎁🍾💯 @ Trump International Hotel &amp; Tower Chicago https://t.co/tYJXTx4Nzr
629,loop,"{'coordinates': [-87.640507, 41.883434], 'type': 'Point'}",2016-03-09 14:22:04,0,0,"Now Hiring: Student Marketing &amp; Outreach Coordinator | Illinois CPA Society: US - West Loop, Chicago | https://t.co/FJQpbyxejr #jobs"
630,loop,"{'coordinates': [-87.64483971, 41.85396139], 'type': 'Point'}",2016-03-09 01:02:08,0,0,#True #TrafficJam @ The Chicago Loop https://t.co/pxJtXQNx5f
631,loop,"{'coordinates': [-87.63154866, 41.88710595], 'type': 'Point'}",2016-03-09 00:26:30,0,0,"Double (at @SoulCycle Loop in Chicago, IL) https://t.co/Pf7cDhnnYH"
632,loop,"{'coordinates': [-87.6516494, 41.88309786], 'type': 'Point'}",2016-03-08 23:02:45,0,0,"You're the best, asady90 💚💚 @ West Loop, Chicago, Illinois https://t.co/Kg0mN5pHDk"
633,loop,"{'coordinates': [-87.64722667, 41.88236984], 'type': 'Point'}",2016-03-08 20:41:55,0,0,"HEY CHICAGO! Come out and #MeetFabio on March 19th, 1p at @wholefoodschi West Loop.  This is… https://t.co/ypmuaguZws"
634,loop,"{'coordinates': [-87.63461888, 41.87582195], 'type': 'Point'}",2016-03-08 18:05:57,0,0,Spoiled Ass... 😏😏😏 #MyMiniMe #BoomShit 💣 @ Downtown Chicago-South Loop https://t.co/ztFXxcqYSI
635,near south side,,2016-03-12 19:21:47,0,1,RT @stolenbikeschi: STOLEN - Blue Scattante R560 in Near South Side https://t.co/h9B18E9wNy
636,near south side,"{'coordinates': [-87.621952, 41.8551268], 'type': 'Point'}",2016-03-12 19:21:47,0,1,STOLEN - Blue Scattante R560 in Near South Side https://t.co/h9B18E9wNy
637,douglas,"{'coordinates': [-87.84166667, 42.01194444], 'type': 'Point'}",2016-03-17 17:50:45,0,0,"Hunter Douglas Pirouette

Beyond Shades visits homes in Chicago and Beyond. Where should we meet… https://t.co/W18Ex2UUHS"
638,douglas,"{'coordinates': [-87.64923956, 41.87274438], 'type': 'Point'}",2016-03-11 15:55:16,0,0,Don't forget to stop by the Lincoln/Douglas Hall 3rd Floor bridge for your free Professional… https://t.co/BYhJyPQgQd
639,douglas,"{'coordinates': [-87.6844, 41.8369], 'type': 'Point'}",2016-03-10 17:02:08,0,0,Hunter Douglas Vignette Modern Roman Shades.   Beyond Shades visits homes in Chicago and Beyond.… https://t.co/yTIsX02a3x
640,fuller park,"{'coordinates': [-87.74484158, 41.75751532], 'type': 'Point'}",2016-03-15 20:30:09,0,0,"I'm at Fuller's Car Wash in Bedford Park, IL https://t.co/yS3dUvl5og"
641,grand boulevard,"{'coordinates': [-87.61333712, 41.81037914], 'type': 'Point'}",2016-03-10 00:13:59,0,0,"#buyer #chicago #realestate (@ Grand Boulevard in Chicago, IL) https://t.co/7xRQgq9GyK"
642,kenwood,"{'coordinates': [-87.60183669, 41.81225636], 'type': 'Point'}",2016-03-17 18:52:55,0,0,"I'm back. (@ North Kenwood neighborhood, Chicago in Chicago, IL) https://t.co/fexzha2WtQ"
643,kenwood,"{'coordinates': [-87.58972074, 41.80336341], 'type': 'Point'}",2016-03-17 13:32:54,1,0,"I'm at Kenwood Academy High School in Chicago, IL https://t.co/ToUlgwIhvF"
644,kenwood,"{'coordinates': [-87.58972074, 41.80336341], 'type': 'Point'}",2016-03-16 13:21:15,0,0,"School (@ Kenwood Academy High School in Chicago, IL) https://t.co/6iNEK3xUzj"
645,kenwood,"{'coordinates': [-87.58577465, 41.73469572], 'type': 'Point'}",2016-03-16 00:10:15,0,0,"I'm at @Kenwood_Liquors in Chicago, IL https://t.co/fcOOt5MjCK"
646,kenwood,"{'coordinates': [-87.58972074, 41.80336341], 'type': 'Point'}",2016-03-15 13:42:26,0,0,"Malas nyo malas malas malas (@ Kenwood Academy High School in Chicago, IL) https://t.co/RHFr8WMcdW"
647,kenwood,"{'coordinates': [-87.58577465, 41.73469572], 'type': 'Point'}",2016-03-14 13:00:40,0,0,"I'm at @Kenwood_Liquors in Chicago, IL https://t.co/dVh6r89KTy"
648,kenwood,"{'coordinates': [-87.59367614, 41.80971955], 'type': 'Point'}",2016-03-13 23:00:36,0,0,"I'm at @Metra - 47th Street (Kenwood) in Chicago, IL https://t.co/tkQilFsTYx"
649,kenwood,,2016-03-12 15:00:46,0,4,RT @hurstsports: Devin Gage scored 23 points for Curie (25-5). Charlie Harlan led Kenwood (22-5) with 20.
650,kenwood,,2016-03-12 08:24:35,0,4,RT @hurstsports: Devin Gage scored 23 points for Curie (25-5). Charlie Harlan led Kenwood (22-5) with 20.
651,kenwood,,2016-03-12 08:10:39,0,4,RT @hurstsports: Devin Gage scored 23 points for Curie (25-5). Charlie Harlan led Kenwood (22-5) with 20.
652,kenwood,,2016-03-12 08:10:31,0,5,"RT @hurstsports: Charlie Harlan 8 pts for Kenwood, Elijah Joiner 9 for Curie."
653,kenwood,,2016-03-12 07:53:01,0,5,"RT @hurstsports: Charlie Harlan 8 pts for Kenwood, Elijah Joiner 9 for Curie."
654,kenwood,,2016-03-12 07:45:31,0,2,"RT @hurstsports: Halftime,  Kenwood 32, Proviso East 26. Charlie Harlan 8 points for Kenwood, Antonio Williams 12 for Proviso"
655,kenwood,,2016-03-12 07:45:06,0,4,RT @hurstsports: Devin Gage scored 23 points for Curie (25-5). Charlie Harlan led Kenwood (22-5) with 20.
656,kenwood,,2016-03-12 07:45:00,0,5,"RT @hurstsports: Charlie Harlan 8 pts for Kenwood, Elijah Joiner 9 for Curie."
657,kenwood,,2016-03-12 04:21:34,0,1,RT @hurstsports: Curie evened the season meetings with Kenwood at 2-2. Kenwood outscored Curie 245-244 in the four games combined.
658,kenwood,"{'coordinates': [-87.8298843, 41.828406], 'type': 'Point'}",2016-03-12 04:10:31,1,1,Curie evened the season meetings with Kenwood at 2-2. Kenwood outscored Curie 245-244 in the four games combined.
659,kenwood,"{'coordinates': [-87.8299356, 41.8285126], 'type': 'Point'}",2016-03-12 04:07:29,0,4,Devin Gage scored 23 points for Curie (25-5). Charlie Harlan led Kenwood (22-5) with 20.
660,kenwood,,2016-03-12 04:01:15,0,5,"RT @hurstsports: Charlie Harlan 8 pts for Kenwood, Elijah Joiner 9 for Curie."
661,kenwood,,2016-03-12 02:45:01,0,3,RT @hurstsports: Nick Robinson layup for Kenwood 2 seconds left sends game to OT 51-51.
662,kenwood,,2016-03-12 02:43:49,0,1,"RT @hurstsports: Down to the wire,  47-46 Kenwood, 2:30 left in 4th."
663,kenwood,,2016-03-12 02:30:09,0,3,RT @hurstsports: Nick Robinson layup for Kenwood 2 seconds left sends game to OT 51-51.
664,kenwood,,2016-03-12 02:26:07,0,3,RT @hurstsports: Nick Robinson layup for Kenwood 2 seconds left sends game to OT 51-51.
665,kenwood,"{'coordinates': [-87.8300307, 41.8285519], 'type': 'Point'}",2016-03-12 02:25:16,1,3,Nick Robinson layup for Kenwood 2 seconds left sends game to OT 51-51.
666,kenwood,"{'coordinates': [-87.8299028, 41.8282456], 'type': 'Point'}",2016-03-12 02:13:21,2,1,"Down to the wire,  47-46 Kenwood, 2:30 left in 4th."
667,kenwood,,2016-03-12 02:11:30,0,3,RT @c_dubiel44: Sectional Final: Curie vs. Kenwood coming live on @thecubedotcom #hoops @ Riverside Brookfield… https://t.co/ky8nzvDwOG
668,kenwood,,2016-03-12 01:50:33,0,4,"RT @hurstsports: Halftime, Kenwood 25, Curie 20. Broncos had 16-0 run for 12 pt lead but Curie finished on 7-0 run."
669,kenwood,,2016-03-12 01:49:40,0,4,"RT @hurstsports: Halftime, Kenwood 25, Curie 20. Broncos had 16-0 run for 12 pt lead but Curie finished on 7-0 run."
670,kenwood,,2016-03-12 01:39:38,0,5,"RT @hurstsports: Charlie Harlan 8 pts for Kenwood, Elijah Joiner 9 for Curie."
671,kenwood,,2016-03-12 01:39:36,0,4,"RT @hurstsports: Halftime, Kenwood 25, Curie 20. Broncos had 16-0 run for 12 pt lead but Curie finished on 7-0 run."
672,kenwood,"{'coordinates': [-87.58972074, 41.80336341], 'type': 'Point'}",2016-03-12 01:38:03,0,0,"B, I legit haven't been in this building since '99...kind of eerie... (@ Kenwood Academy High School in Chicago, IL) https://t.co/hyk9il9YbK"
673,kenwood,"{'coordinates': [-87.8299958, 41.8285205], 'type': 'Point'}",2016-03-12 01:35:00,5,5,"Charlie Harlan 8 pts for Kenwood, Elijah Joiner 9 for Curie."
674,kenwood,,2016-03-12 01:32:34,0,4,"RT @hurstsports: Halftime, Kenwood 25, Curie 20. Broncos had 16-0 run for 12 pt lead but Curie finished on 7-0 run."
675,kenwood,"{'coordinates': [-87.8301052, 41.8287386], 'type': 'Point'}",2016-03-12 01:32:17,2,4,"Halftime, Kenwood 25, Curie 20. Broncos had 16-0 run for 12 pt lead but Curie finished on 7-0 run."
676,kenwood,,2016-03-12 01:27:35,0,1,"RT @hurstsports: 10-0 run for Kenwood, 19-13 lead 2nd qtr."
677,kenwood,,2016-03-12 01:27:33,0,1,"RT @hurstsports: End Q1, Curie 13, Kenwood 12."
678,kenwood,,2016-03-12 01:27:30,0,1,RT @hurstsports: Kenwood vs. Curie tonight at Riverside-Brookfield sectional final. Kenwood leads season series 2-1.
679,kenwood,,2016-03-12 01:25:41,0,3,RT @c_dubiel44: Sectional Final: Curie vs. Kenwood coming live on @thecubedotcom #hoops @ Riverside Brookfield… https://t.co/ky8nzvDwOG
680,kenwood,"{'coordinates': [-87.8301938, 41.8285613], 'type': 'Point'}",2016-03-12 01:16:16,1,1,"10-0 run for Kenwood, 19-13 lead 2nd qtr."
681,kenwood,"{'coordinates': [-87.8300307, 41.8285519], 'type': 'Point'}",2016-03-12 01:10:53,1,1,"End Q1, Curie 13, Kenwood 12."
682,kenwood,"{'coordinates': [-87.8300307, 41.8285519], 'type': 'Point'}",2016-03-12 01:04:39,1,1,Kenwood vs. Curie tonight at Riverside-Brookfield sectional final. Kenwood leads season series 2-1.
683,kenwood,,2016-03-12 01:01:23,0,3,RT @c_dubiel44: Sectional Final: Curie vs. Kenwood coming live on @thecubedotcom #hoops @ Riverside Brookfield… https://t.co/ky8nzvDwOG
684,kenwood,"{'coordinates': [-87.83003803, 41.82853222], 'type': 'Point'}",2016-03-12 00:51:50,4,3,Sectional Final: Curie vs. Kenwood coming live on @thecubedotcom #hoops @ Riverside Brookfield… https://t.co/ky8nzvDwOG
685,kenwood,"{'coordinates': [-87.58577465, 41.73469572], 'type': 'Point'}",2016-03-11 15:33:45,0,0,"I'm at @Kenwood_Liquors in Chicago, IL https://t.co/6EcFoeWnB8"
686,kenwood,"{'coordinates': [-87.58972074, 41.80336341], 'type': 'Point'}",2016-03-11 14:20:08,0,0,"Ni rekod pling awal (@ Kenwood Academy High School in Chicago, IL) https://t.co/Qkck2HBDtA"
687,kenwood,,2016-03-10 04:14:10,0,5,"RT @hurstsports: Final, Kenwood 71, Proviso East 61, Broncos play Curie on Friday in sectional final at R-B."
688,kenwood,,2016-03-10 03:11:10,0,5,"RT @hurstsports: Final, Kenwood 71, Proviso East 61, Broncos play Curie on Friday in sectional final at R-B."
689,kenwood,,2016-03-10 03:05:54,0,5,"RT @hurstsports: Final, Kenwood 71, Proviso East 61, Broncos play Curie on Friday in sectional final at R-B."
690,kenwood,,2016-03-10 03:00:47,0,1,RT @hurstsports: Kenwood pulling away with 12-2 run in 4th for 57-44 lead
691,kenwood,,2016-03-10 02:54:27,0,5,"RT @hurstsports: Final, Kenwood 71, Proviso East 61, Broncos play Curie on Friday in sectional final at R-B."
692,kenwood,,2016-03-10 02:47:18,0,5,"RT @hurstsports: Final, Kenwood 71, Proviso East 61, Broncos play Curie on Friday in sectional final at R-B."
693,kenwood,"{'coordinates': [-87.8302994, 41.8287509], 'type': 'Point'}",2016-03-10 02:46:31,5,5,"Final, Kenwood 71, Proviso East 61, Broncos play Curie on Friday in sectional final at R-B."
694,kenwood,"{'coordinates': [-87.8298387, 41.8285095], 'type': 'Point'}",2016-03-10 02:16:33,1,1,Kenwood pulling away with 12-2 run in 4th for 57-44 lead
695,kenwood,,2016-03-10 02:06:12,0,1,"RT @hurstsports: End Q3, Kenwood 45, Proviso East 42."
696,kenwood,"{'coordinates': [-87.8300307, 41.8285519], 'type': 'Point'}",2016-03-10 02:05:24,0,1,"End Q3, Kenwood 45, Proviso East 42."
697,kenwood,,2016-03-10 01:37:44,0,2,"RT @hurstsports: Halftime,  Kenwood 32, Proviso East 26. Charlie Harlan 8 points for Kenwood, Antonio Williams 12 for Proviso"
698,kenwood,"{'coordinates': [-87.8300307, 41.8285519], 'type': 'Point'}",2016-03-10 01:37:26,1,2,"Halftime,  Kenwood 32, Proviso East 26. Charlie Harlan 8 points for Kenwood, Antonio Williams 12 for Proviso"
