,Unnamed: 0,Unnamed: 0.1,Community Area Mentioned,Coordinates,Day and Time,Number of Times Liked,Number of Times Retweeted,Tweet Content,Latitude,Longitude,Date,Sentiment
802,802,802,Englewood,,2016-03-13 20:41:06,0,0,1 wounded in shooting near Englewood border https://t.co/xKqO9FtSEY #chicago,0.0,0.0,2016-03-13,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}"
803,803,803,Englewood,,2016-03-13 20:34:04,0,0,#news 1 wounded in shooting near Englewood border - A male victim was wounded Sunday afternoon in a shooting... https://t.co/hUZRb6JFUu,0.0,0.0,2016-03-13,"{'neg': 0.116, 'neu': 0.884, 'pos': 0.0, 'compound': -0.2732}"
804,804,804,Englewood,,2016-03-13 20:34:00,0,0,#news 1 wounded in shooting near Englewood border - A male victim was wounded Sunday afternoon in a shooting in... https://t.co/ir9vhniFN8,0.0,0.0,2016-03-13,"{'neg': 0.11, 'neu': 0.89, 'pos': 0.0, 'compound': -0.2732}"
805,805,805,Englewood,,2016-03-13 20:33:04,0,0,1 wounded in shooting near Englewood border https://t.co/v0lCb2Jeqo #chicago,0.0,0.0,2016-03-13,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}"
806,806,806,Englewood,,2016-03-13 20:17:01,0,0,#chicago #news 1 wounded in shooting near Englewood border - A male victim was wounded Sunday afternoon in a sh... https://t.co/pqjvA0QbXv,0.0,0.0,2016-03-13,"{'neg': 0.11, 'neu': 0.89, 'pos': 0.0, 'compound': -0.2732}"
807,807,807,Englewood,,2016-03-13 20:10:34,0,0,1 wounded in shooting near Englewood border: A male victim was wounded Sunday afternoon in a shooting in the city's… https://t.co/ykZfDEg8i5,0.0,0.0,2016-03-13,"{'neg': 0.11, 'neu': 0.89, 'pos': 0.0, 'compound': -0.2732}"
808,808,808,Englewood,,2016-03-13 20:07:11,0,0,1 wounded in shooting near Englewood border: A male victim was wounded Sunday afternoon in a shooting in the city's… https://t.co/qKhPMCo5dR,0.0,0.0,2016-03-13,"{'neg': 0.11, 'neu': 0.89, 'pos': 0.0, 'compound': -0.2732}"
809,809,809,Englewood,,2016-03-13 20:05:09,0,0,1 wounded in shooting near Englewood border https://t.co/PevIy8S8B4,0.0,0.0,2016-03-13,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}"
810,810,810,Englewood,,2016-03-13 20:04:36,0,0,1 wounded in shooting near Englewood border: A male victim was wounded Sunday afternoon in a… https://t.co/nzDy6NdRa5 #Chicago #News,0.0,0.0,2016-03-13,"{'neg': 0.116, 'neu': 0.884, 'pos': 0.0, 'compound': -0.2732}"
811,811,811,Englewood,,2016-03-13 19:55:29,0,0,1 wounded in shooting near Englewood border https://t.co/90CoIIdbJW,0.0,0.0,2016-03-13,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}"
812,812,812,Englewood,,2016-03-13 19:53:26,0,2,RT @ChicagoBreaking: 1 wounded in shooting near Englewood border https://t.co/uMDlZHtDDu,0.0,0.0,2016-03-13,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}"
813,813,813,Englewood,,2016-03-13 19:51:19,0,2,RT @ChicagoBreaking: 1 wounded in shooting near Englewood border https://t.co/uMDlZHtDDu,0.0,0.0,2016-03-13,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}"
814,814,814,Englewood,,2016-03-13 19:50:00,0,2,1 wounded in shooting near Englewood border https://t.co/uMDlZHtDDu,0.0,0.0,2016-03-13,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}"
815,815,815,Englewood,,2016-03-13 19:05:09,0,0,"#GREATINENGLEWOOD - ""Several groups based in Englewood, Chicago are seeking donations so that they can help... https://t.co/j05Svl4bwt",0.0,0.0,2016-03-13,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}"
816,816,816,Englewood,,2016-03-13 17:22:40,0,0,"https://t.co/PlpQ78fYTu ""up and coming englewood"" oh wow thats hilarious!",0.0,0.0,2016-03-13,"{'neg': 0.0, 'neu': 0.508, 'pos': 0.492, 'compound': 0.7777}"
817,817,817,Englewood,,2016-03-13 13:23:06,0,1,"RT @TMH_Chicago: Chicago #realestate 7159 S Wood St, Chicago, IL 60636, $12,000: Vacant lot in Chicago, IL - West Englewood https://t.co/Sb…",0.0,0.0,2016-03-13,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}"
818,818,818,Englewood,,2016-03-13 13:21:43,0,1,"RT @TMH_Chicago: Chicago #realestate 7330 S Wood St, Chicago, IL 60636, $25,000: Vacant lot in Chicago, IL - West Englewood https://t.co/v0…",0.0,0.0,2016-03-13,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}"
819,819,819,Englewood,,2016-03-13 10:20:21,0,2,"RT @CSTbreaking: Police: Man fatally shot sitting in car in West Englewood
https://t.co/rBdtBfPI8Z",0.0,0.0,2016-03-13,"{'neg': 0.259, 'neu': 0.741, 'pos': 0.0, 'compound': -0.6369}"
820,820,820,Englewood,,2016-03-13 04:59:03,0,0,Englewood Chicago gunshots for New Years https://t.co/9Nv2UUHpbd via @YouTube literally sounds like iraq,0.0,0.0,2016-03-13,"{'neg': 0.0, 'neu': 0.828, 'pos': 0.172, 'compound': 0.3612}"
821,821,821,Englewood,,2016-03-13 00:18:01,0,0,For Updates &amp; more... Visit LouDGangUSA https://t.co/0MJn7KfJza #LouDGangUSA #Chicago #music #Englewood #rap #hiphop #greencrack #RT,0.0,0.0,2016-03-13,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}"
822,822,822,Englewood,,2016-03-12 23:02:20,0,0,"@Celiatweet HUH???? Have you EVER been to CHICAGO??? Better yet have you been to Englewood, Aurburn-Gresham, Austin???",0.0,0.0,2016-03-12,"{'neg': 0.0, 'neu': 0.806, 'pos': 0.194, 'compound': 0.594}"
823,823,823,Englewood,,2016-03-12 22:06:59,2,0,"I want to start a show about businesses in Englewood called, ""HOW IS IT STILL OPEN??!""
#Chicago",0.0,0.0,2016-03-12,"{'neg': 0.0, 'neu': 0.878, 'pos': 0.122, 'compound': 0.2387}"
824,824,824,Englewood,,2016-03-12 20:55:52,0,1,RT @Join_RAGE: #GreatinEnglewood - Englewood Groups Unite to Help Flint Water Crisis Victims via @DNAinfoCHI https://t.co/w8GnVHOpl9,0.0,0.0,2016-03-12,"{'neg': 0.303, 'neu': 0.569, 'pos': 0.128, 'compound': -0.5719}"
825,825,825,Englewood,,2016-03-12 20:55:46,0,1,RT @Join_RAGE: #GreatinEnglewood - Get Informed - Englewood Village Meeting - March 15th https://t.co/cuP0Hc0pTv via @everyblock,0.0,0.0,2016-03-12,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}"
826,826,826,Englewood,"{'coordinates': [-87.66115998, 41.78729154], 'type': 'Point'}",2016-03-12 20:01:16,0,0,"😎  n 🚦 Ⓜ⛎🅱⛎ @ Chicago (Englewood neighborhood), Illinois https://t.co/DCtHq9CZsw",-87.66115998,41.78729154,2016-03-12,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}"
827,827,827,Englewood,,2016-03-12 18:33:28,1,0,"#77 Proud Chicago City Treasurer 
Kurt Summers @ Englewood Blue #GECDC #Englewood Blue https://t.co/U50jARjfIB",0.0,0.0,2016-03-12,"{'neg': 0.0, 'neu': 0.705, 'pos': 0.295, 'compound': 0.5574}"
828,828,828,Englewood,,2016-03-12 17:50:11,2,0,"From Englewood, Chicago to Flint Michigan....""At least a dozen Englewood-based groups are working together to... https://t.co/9oMLz2qEze",0.0,0.0,2016-03-12,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}"
829,829,829,Englewood,,2016-03-12 17:20:06,0,0,Y'all was gonna hear more bullets flying at the Chicago trump rally than in Englewood 😂,0.0,0.0,2016-03-12,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}"
830,830,830,Englewood,,2016-03-12 16:41:55,0,0,"Just posted a photo @ Chicago (Englewood neighborhood), Illinois https://t.co/kuuknlh9jP",0.0,0.0,2016-03-12,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}"
831,831,831,Englewood,,2016-03-12 16:30:56,1,0,"I liked a @YouTube video from @hhhfix https://t.co/kjPTOU5hSR Famous Dex Talks Englewood Chicago, The Sauce Factory, Houston Music",0.0,0.0,2016-03-12,"{'neg': 0.0, 'neu': 0.843, 'pos': 0.157, 'compound': 0.4215}"
832,832,832,Englewood,,2016-03-12 15:54:39,0,0,4th graders at Henderson Academy in Englewood will be learning about absorbency and making lava lamps #Chicago #Volunteer #ChicagoCares,0.0,0.0,2016-03-12,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}"
833,833,833,Englewood,,2016-03-12 15:21:33,1,0,Chicago is such a powerful place whether the energy is positive or negative. We saw that last night. #Englewood #TrumpRally,0.0,0.0,2016-03-12,"{'neg': 0.136, 'neu': 0.551, 'pos': 0.313, 'compound': 0.5859}"
834,834,834,Englewood,,2016-03-12 14:21:01,0,0,"Chicago (IL) WLS: 1 dead, 1 critical after police standoff in Englewood, police say",0.0,0.0,2016-03-12,"{'neg': 0.398, 'neu': 0.602, 'pos': 0.0, 'compound': -0.765}"
835,835,835,Englewood,,2016-03-12 14:16:23,0,0,@realDonaldTrump too bad #Chicago treated you so well.  You should also check out #Englewood while you are there.,0.0,0.0,2016-03-12,"{'neg': 0.157, 'neu': 0.719, 'pos': 0.123, 'compound': -0.1923}"
836,836,836,Englewood,,2016-03-12 13:33:11,1,1,"Chicago #realestate 7330 S Wood St, Chicago, IL 60636, $25,000: Vacant lot in Chicago, IL - West Englewood https://t.co/v0bOF3eEu6",0.0,0.0,2016-03-12,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}"
837,837,837,Englewood,,2016-03-12 13:33:11,0,1,"Chicago #realestate 7159 S Wood St, Chicago, IL 60636, $12,000: Vacant lot in Chicago, IL - West Englewood https://t.co/Sbgs21JseL",0.0,0.0,2016-03-12,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}"
838,838,838,Englewood,,2016-03-12 13:21:13,0,0,In the near future englewood is gonna be the most peaceful community in Chicago,0.0,0.0,2016-03-12,"{'neg': 0.0, 'neu': 0.788, 'pos': 0.212, 'compound': 0.5413}"
839,839,839,Englewood,,2016-03-12 12:58:04,0,0,My week here in Englewood and Chicago in general has changed a great part of me in every aspect of my life. God knows I'll miss these kids.,0.0,0.0,2016-03-12,"{'neg': 0.05, 'neu': 0.755, 'pos': 0.195, 'compound': 0.6808}"
840,840,840,Englewood,,2016-03-12 12:48:02,0,0,"1 dead, 1 critical after police standoff in Englewood, police say: One person is dead and another is ... https://t.co/rR5N2eOHqv #Chicago",0.0,0.0,2016-03-12,"{'neg': 0.405, 'neu': 0.595, 'pos': 0.0, 'compound': -0.8979}"
841,841,841,Englewood,,2016-03-12 12:47:07,0,0,"1 dead, 1 critical after police standoff in Englewood, police say: One person is dead and another is… https://t.co/EptydTQY2h #Chicago #News",0.0,0.0,2016-03-12,"{'neg': 0.405, 'neu': 0.595, 'pos': 0.0, 'compound': -0.8979}"
842,842,842,Englewood,,2016-03-12 12:33:06,0,0,"1 dead, 1 critical after police standoff in Englewood, police say https://t.co/psFZlhaUNk",0.0,0.0,2016-03-12,"{'neg': 0.485, 'neu': 0.515, 'pos': 0.0, 'compound': -0.765}"
843,843,843,Englewood,,2016-03-12 10:32:10,0,0,Man shot in Englewood - https://t.co/yFow1SlocL,0.0,0.0,2016-03-12,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}"
844,844,844,Englewood,,2016-03-12 10:32:09,0,0,Man shot in Englewood https://t.co/P5SjSDrdbN,0.0,0.0,2016-03-12,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}"
845,845,845,Englewood,,2016-03-12 10:32:09,0,0,Man shot in Englewood - https://t.co/1FrqKYJSNU,0.0,0.0,2016-03-12,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}"
846,846,846,Englewood,,2016-03-12 10:03:51,0,0,Man shot in Englewood https://t.co/gVNKI0yo64,0.0,0.0,2016-03-12,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}"
847,847,847,Englewood,"{'coordinates': [-87.66115998, 41.78729154], 'type': 'Point'}",2016-03-12 06:44:37,0,0,"😎 @ Chicago (Englewood neighborhood), Illinois https://t.co/LJ5J0yp5zd",-87.66115998,41.78729154,2016-03-12,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}"
848,848,848,Englewood,,2016-03-12 05:39:34,0,0,"Englewood Candle-maker's Specialty Scents Include Pina Colada, Pound Cake via @DNAinfoCHI https://t.co/D4U2LzYbGK",0.0,0.0,2016-03-12,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}"
849,849,849,Englewood,,2016-03-12 05:25:14,0,1,"Englewood, Austin, and Garfield Park are by far the deadliest neighborhoods in #Chicago. In 2014, these saw 118 #homicides!",0.0,0.0,2016-03-12,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}"
850,850,850,Englewood,,2016-03-12 04:57:53,0,0,@samanthajacobs The same people protesting against Trump will be shooting each other in Englewood tonight - Chicago is blue and violent,0.0,0.0,2016-03-12,"{'neg': 0.271, 'neu': 0.729, 'pos': 0.0, 'compound': -0.7717}"
851,851,851,Englewood,,2016-03-12 04:53:39,0,1,RT @littlelevin: #Chicago Why don't they march on Austin or how bout Englewood or even South Lawndale ? Do they even know what their marchi…,0.0,0.0,2016-03-12,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}"
852,852,852,Englewood,,2016-03-12 04:51:12,2,1,#Chicago Why don't they march on Austin or how bout Englewood or even South Lawndale ? Do they even know what their marching for,0.0,0.0,2016-03-12,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}"
853,853,853,Englewood,,2016-03-12 04:39:09,0,0,"@LightskinJesuSP &gt;englewood
&gt;chicago

look, if you're going to be a fucking drag on white society, at least know the neighborhoods",0.0,0.0,2016-03-12,"{'neg': 0.109, 'neu': 0.891, 'pos': 0.0, 'compound': -0.2944}"
854,854,854,Englewood,,2016-03-12 04:23:43,2,0,"Now the protestors are on their way to Englewood to shut down gangs, right? TrumpRally #Chicago",0.0,0.0,2016-03-12,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}"
855,855,855,Englewood,,2016-03-12 02:56:46,0,0,https://t.co/6QTkFQ2TMV  meanwhile in #Chicago no one give a shit about black man killed by black man.,0.0,0.0,2016-03-12,"{'neg': 0.462, 'neu': 0.538, 'pos': 0.0, 'compound': -0.8834}"
856,856,856,Englewood,,2016-03-12 01:07:43,0,1,RT @Mahagony: For Updates &amp; more... Visit LouDGangUSA https://t.co/2BGilibmx4 #LouDGangUSA #Chicago #music #Englewood #rap #hiphop #greencr…,0.0,0.0,2016-03-12,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}"
857,857,857,Englewood,,2016-03-12 01:06:49,0,0,Tell yo daughter she's welcomed to come in the Englewood and Roseland area in Chicago 😍😍😍 @realDonaldTrump,0.0,0.0,2016-03-12,"{'neg': 0.0, 'neu': 0.87, 'pos': 0.13, 'compound': 0.34}"
858,858,858,Englewood,,2016-03-12 00:51:11,1,0,"#Chicago You're making me proud tonight!! FUCK Trump!! #TrumpRally That shit don't fly here, fuck around and get dropped in Englewood!",0.0,0.0,2016-03-12,"{'neg': 0.282, 'neu': 0.532, 'pos': 0.186, 'compound': -0.6188}"
859,859,859,Englewood,,2016-03-12 00:42:21,0,5,RT @chicagotribune: Friend: Man shot dead after dropping off son at day care in West Englewood https://t.co/oQDU9q3rKj https://t.co/5QUcSdr…,0.0,0.0,2016-03-12,"{'neg': 0.167, 'neu': 0.584, 'pos': 0.249, 'compound': 0.2732}"
860,860,860,Englewood,,2016-03-12 00:18:04,0,1,For Updates &amp; more... Visit LouDGangUSA https://t.co/2BGilibmx4 #LouDGangUSA #Chicago #music #Englewood #rap #hiphop #greencrack #RT,0.0,0.0,2016-03-12,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}"
861,861,861,Englewood,,2016-03-11 23:47:29,0,5,RT @chicagotribune: Friend: Man shot dead after dropping off son at day care in West Englewood https://t.co/oQDU9q3rKj https://t.co/5QUcSdr…,0.0,0.0,2016-03-11,"{'neg': 0.167, 'neu': 0.584, 'pos': 0.249, 'compound': 0.2732}"
862,862,862,Englewood,,2016-03-11 23:37:41,0,5,RT @chicagotribune: Friend: Man shot dead after dropping off son at day care in West Englewood https://t.co/oQDU9q3rKj https://t.co/5QUcSdr…,0.0,0.0,2016-03-11,"{'neg': 0.167, 'neu': 0.584, 'pos': 0.249, 'compound': 0.2732}"
863,863,863,Englewood,,2016-03-11 23:36:47,0,5,RT @chicagotribune: Friend: Man shot dead after dropping off son at day care in West Englewood https://t.co/oQDU9q3rKj https://t.co/5QUcSdr…,0.0,0.0,2016-03-11,"{'neg': 0.167, 'neu': 0.584, 'pos': 0.249, 'compound': 0.2732}"
864,864,864,Englewood,,2016-03-11 23:36:04,2,5,Friend: Man shot dead after dropping off son at day care in West Englewood https://t.co/oQDU9q3rKj https://t.co/5QUcSdrTI1,0.0,0.0,2016-03-11,"{'neg': 0.181, 'neu': 0.549, 'pos': 0.27, 'compound': 0.2732}"
865,865,865,Englewood,,2016-03-11 23:24:38,0,0,Man wounded in West Englewood shooting https://t.co/itfqZnllSJ,0.0,0.0,2016-03-11,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}"
866,866,866,Englewood,,2016-03-11 23:14:57,0,0,"Just posted a photo @ Chicago (Englewood neighborhood), Illinois https://t.co/OiUI87Mfa1",0.0,0.0,2016-03-11,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}"
867,867,867,Englewood,,2016-03-11 21:51:47,0,2,"RT @Mahagony: Cнecĸ Oυт New FEASTIN @perklive @loudgangusa @ Englewood, Chicago https://t.co/2sMSfDNofx",0.0,0.0,2016-03-11,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}"
868,868,868,Englewood,,2016-03-11 21:49:41,0,4,"RT @LoudGangUSA: For Updates &amp; more...
Visit @LouDGangUSA https://t.co/zeI9Xl9Cyg
#LouDGangUSA #Chicago #music #Englewood #rap #hiphop #gre…",0.0,0.0,2016-03-11,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}"
869,869,869,Englewood,,2016-03-11 21:40:15,0,2,"RT @Mahagony: Cнecĸ Oυт New FEASTIN @perklive @loudgangusa @ Englewood, Chicago https://t.co/2sMSfDNofx",0.0,0.0,2016-03-11,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}"
870,870,870,Englewood,,2016-03-11 21:38:35,0,2,"RT @CSTbreaking: Police: Man fatally shot sitting in car in West Englewood
https://t.co/rBdtBfPI8Z",0.0,0.0,2016-03-11,"{'neg': 0.259, 'neu': 0.741, 'pos': 0.0, 'compound': -0.6369}"
871,871,871,Englewood,,2016-03-11 21:27:39,0,0,@howardbrownhc announces new clinic in Englewood! #LGBT #health #Chicago https://t.co/LVe8BGOtWr,0.0,0.0,2016-03-11,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}"
872,872,872,Englewood,,2016-03-11 20:35:01,2,2,"Police: Man fatally shot sitting in car in West Englewood
https://t.co/rBdtBfPI8Z",0.0,0.0,2016-03-11,"{'neg': 0.296, 'neu': 0.704, 'pos': 0.0, 'compound': -0.6369}"
873,873,873,Englewood,,2016-03-11 20:14:00,1,1,"Englewood Enterprise Gallery's monthly empowerment open house is Mar 13, with kids activities too #goodinenglewood https://t.co/9TlxkRYl5c",0.0,0.0,2016-03-11,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}"
874,874,874,Englewood,,2016-03-11 19:17:25,0,0,@realDonaldTrump welcome to Chicago! Be sure to check out the beautiful historic neighborhoods of oak lawn and Englewood while you're here!,0.0,0.0,2016-03-11,"{'neg': 0.0, 'neu': 0.648, 'pos': 0.352, 'compound': 0.8684}"
875,875,875,Englewood,,2016-03-11 18:48:11,0,1,RT @ChicagoDailyNew: #Breaking Man wounded in West Englewood shooting https://t.co/bdCvbB1iBV,0.0,0.0,2016-03-11,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}"
876,876,876,Englewood,,2016-03-11 17:45:39,0,1,RT @_rdjenkins: Barbershop at the Library interesting program for the kids in Englewood neighborhood of Chicago https://t.co/Ol5tRlcpGW,0.0,0.0,2016-03-11,"{'neg': 0.0, 'neu': 0.856, 'pos': 0.144, 'compound': 0.4019}"
877,877,877,Englewood,,2016-03-11 17:45:13,1,1,Barbershop at the Library interesting program for the kids in Englewood neighborhood of Chicago https://t.co/Ol5tRlcpGW,0.0,0.0,2016-03-11,"{'neg': 0.0, 'neu': 0.838, 'pos': 0.162, 'compound': 0.4019}"
878,878,878,Englewood,,2016-03-11 17:41:23,0,0,Man killed in West Englewood shooting https://t.co/vBXCFN5f27,0.0,0.0,2016-03-11,"{'neg': 0.429, 'neu': 0.571, 'pos': 0.0, 'compound': -0.6705}"
879,879,879,Englewood,,2016-03-11 17:36:31,0,3,RT @ChicagoBreaking: Man wounded in West Englewood shooting https://t.co/vOYxMc3l6F,0.0,0.0,2016-03-11,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}"
880,880,880,Englewood,,2016-03-11 17:16:24,0,0,#chicago #news Man killed in West Englewood shooting - A 26-year-old man was fatally wounded Friday morning in ... https://t.co/JXWcH7YDWz,0.0,0.0,2016-03-11,"{'neg': 0.339, 'neu': 0.661, 'pos': 0.0, 'compound': -0.8658}"
881,881,881,Englewood,,2016-03-11 17:09:07,0,0,Man killed in West Englewood shooting https://t.co/vlDxJxfLNh,0.0,0.0,2016-03-11,"{'neg': 0.429, 'neu': 0.571, 'pos': 0.0, 'compound': -0.6705}"
882,882,882,Englewood,,2016-03-11 16:58:18,0,0,Man killed in West Englewood shooting - Chicago Tribune: Chicago TribuneMan killed in West Englewood shootingC... https://t.co/CoLbdXxOiW,0.0,0.0,2016-03-11,"{'neg': 0.391, 'neu': 0.609, 'pos': 0.0, 'compound': -0.875}"
883,883,883,Englewood,,2016-03-11 16:54:15,0,0,Man killed in West Englewood shooting https://t.co/ibPoyFElnY,0.0,0.0,2016-03-11,"{'neg': 0.429, 'neu': 0.571, 'pos': 0.0, 'compound': -0.6705}"
884,884,884,Englewood,"{'coordinates': [-87.66115998, 41.78729154], 'type': 'Point'}",2016-03-11 16:41:38,1,0,"S/o my nigga Harry..... #Life 🙌🙌🙌 @ Chicago (Englewood neighborhood), Illinois https://t.co/TpthadGi6Y",-87.66115998,41.78729154,2016-03-11,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}"
885,885,885,Englewood,,2016-03-11 16:40:07,0,0,Man wounded in West Englewood shooting: A 26-year-old man was wounded Friday morning in a shooting in the city's… https://t.co/IAUd2bJJdh,0.0,0.0,2016-03-11,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}"
886,886,886,Englewood,,2016-03-11 16:34:16,1,1,#Breaking Man wounded in West Englewood shooting https://t.co/bdCvbB1iBV,0.0,0.0,2016-03-11,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}"
887,887,887,Englewood,,2016-03-11 16:34:16,1,0,Man wounded in West Englewood shooting https://t.co/KLo3sZADS1 #chicago,0.0,0.0,2016-03-11,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}"
888,888,888,Englewood,,2016-03-11 16:26:12,0,0,Man wounded in West Englewood shooting: A 26-year-old man was wounded Friday morning in a shooting… https://t.co/oLcLfbVxG8 #Chicago #News,0.0,0.0,2016-03-11,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}"
889,889,889,Englewood,,2016-03-11 16:26:11,0,3,RT @ChicagoBreaking: Man wounded in West Englewood shooting https://t.co/vOYxMc3l6F,0.0,0.0,2016-03-11,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}"
890,890,890,Englewood,,2016-03-11 16:25:20,0,3,RT @ChicagoBreaking: Man wounded in West Englewood shooting https://t.co/vOYxMc3l6F,0.0,0.0,2016-03-11,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}"
891,891,891,Englewood,,2016-03-11 16:25:01,0,3,Man wounded in West Englewood shooting https://t.co/vOYxMc3l6F,0.0,0.0,2016-03-11,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}"
892,892,892,Englewood,,2016-03-11 16:22:09,0,0,Man wounded in West Englewood shooting: A 26-year-old man was wounded Friday morning in a shooting in the city's… https://t.co/Eq3nZZp9cQ,0.0,0.0,2016-03-11,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}"
893,893,893,Englewood,,2016-03-11 12:54:07,0,0,"Englewood comeback   Great news for Chicago, ""my city.""",0.0,0.0,2016-03-11,"{'neg': 0.0, 'neu': 0.631, 'pos': 0.369, 'compound': 0.6249}"
894,894,894,Englewood,,2016-03-11 08:32:31,0,1,RT @AndreaVWatson12: Hmm..Here's my story which was published the day before  @kathychaney @Mario_Demiuex https://t.co/n9usOaCPJ3  https://…,0.0,0.0,2016-03-11,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}"
895,895,895,Englewood,,2016-03-11 08:08:08,0,1,Hmm..Here's my story which was published the day before  @kathychaney @Mario_Demiuex https://t.co/n9usOaCPJ3  https://t.co/TzEWsAWwP1,0.0,0.0,2016-03-11,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}"
