,Community Area Mentioned,Coordinates,Day and Time,Number of Times Liked,Number of Times Retweeted,Tweet Content
616,Englewood,,2016-03-14 16:59:07,0,122,"RT @ComplexMag: .@LilDurk_ gave us a tour of Englewood on Chicago's South Side in ""The Neighborhood.""

https://t.co/B8y26RLyqH
https://t.co…"
617,Englewood,,2016-03-14 16:58:53,0,122,"RT @ComplexMag: .@LilDurk_ gave us a tour of Englewood on Chicago's South Side in ""The Neighborhood.""

https://t.co/B8y26RLyqH
https://t.co…"
618,Englewood,,2016-03-14 16:56:56,0,0,"HHN24 Direct: ""Lil Durk Takes Complex on a Tour of Englewood on Chicago’s South Side | The Neighborhood – VIDEO"" https://t.co/6pJpU18kMd #…"
619,Englewood,,2016-03-14 16:50:49,1,0,"LD: @LilDurk_ Gives Us A Tour Of Englewood On Chicago's South Side In ""The Neighborhood"" https://t.co/IQ1B601e1H via @LilDurkHQ"
620,Englewood,,2016-03-14 16:50:37,0,0,"Lil Durk Gives Us A Tour Of Englewood On Chicago's South Side In ""The Neighborhood"" https://t.co/IQ1B601e1H via @LilDurkHQ"
621,Englewood,,2016-03-14 16:50:31,0,0,Lil Durk Gives Us A Tour Of Englewood On Chicago’s South Side In “The Neighborhood” https://t.co/IQ1B601e1H
622,Englewood,,2016-03-14 16:50:00,0,122,"RT @ComplexMag: .@LilDurk_ gave us a tour of Englewood on Chicago's South Side in ""The Neighborhood.""

https://t.co/B8y26RLyqH
https://t.co…"
623,Englewood,,2016-03-14 16:49:11,0,122,"RT @ComplexMag: .@LilDurk_ gave us a tour of Englewood on Chicago's South Side in ""The Neighborhood.""

https://t.co/B8y26RLyqH
https://t.co…"
624,Englewood,,2016-03-14 16:43:21,0,122,"RT @ComplexMag: .@LilDurk_ gave us a tour of Englewood on Chicago's South Side in ""The Neighborhood.""

https://t.co/B8y26RLyqH
https://t.co…"
625,Englewood,,2016-03-14 16:42:46,0,0,"[Watch] @lildurk_ Gives @ComplexMag A Tour Of Englewood, Chicago https://t.co/jxg3y0xNW4 https://t.co/80TIO8d5eL"
626,Englewood,,2016-03-14 16:37:18,0,122,"RT @ComplexMag: .@LilDurk_ gave us a tour of Englewood on Chicago's South Side in ""The Neighborhood.""

https://t.co/B8y26RLyqH
https://t.co…"
627,Englewood,,2016-03-14 16:36:07,0,0,I liked a @YouTube video from @complex_news https://t.co/RcQciDS644 Lil Durk Takes Complex on a Tour of Englewood on Chicago's South
628,Englewood,,2016-03-14 16:35:57,0,122,"RT @ComplexMag: .@LilDurk_ gave us a tour of Englewood on Chicago's South Side in ""The Neighborhood.""

https://t.co/B8y26RLyqH
https://t.co…"
629,Englewood,,2016-03-14 16:34:21,0,0,I liked a @YouTube video from @complex_news https://t.co/YW3E6dPe22 Lil Durk Takes Complex on a Tour of Englewood on Chicago's South
630,Englewood,,2016-03-14 16:34:03,0,122,"RT @ComplexMag: .@LilDurk_ gave us a tour of Englewood on Chicago's South Side in ""The Neighborhood.""

https://t.co/B8y26RLyqH
https://t.co…"
631,Englewood,,2016-03-14 16:32:04,0,122,"RT @ComplexMag: .@LilDurk_ gave us a tour of Englewood on Chicago's South Side in ""The Neighborhood.""

https://t.co/B8y26RLyqH
https://t.co…"
632,Englewood,,2016-03-14 16:31:27,0,122,"RT @ComplexMag: .@LilDurk_ gave us a tour of Englewood on Chicago's South Side in ""The Neighborhood.""

https://t.co/B8y26RLyqH
https://t.co…"
633,Englewood,,2016-03-14 16:30:22,0,122,"RT @ComplexMag: .@LilDurk_ gave us a tour of Englewood on Chicago's South Side in ""The Neighborhood.""

https://t.co/B8y26RLyqH
https://t.co…"
634,Englewood,,2016-03-14 16:27:09,0,122,"RT @ComplexMag: .@LilDurk_ gave us a tour of Englewood on Chicago's South Side in ""The Neighborhood.""

https://t.co/B8y26RLyqH
https://t.co…"
635,Englewood,,2016-03-14 16:25:42,0,122,"RT @ComplexMag: .@LilDurk_ gave us a tour of Englewood on Chicago's South Side in ""The Neighborhood.""

https://t.co/B8y26RLyqH
https://t.co…"
636,Englewood,,2016-03-14 16:19:20,0,122,"RT @ComplexMag: .@LilDurk_ gave us a tour of Englewood on Chicago's South Side in ""The Neighborhood.""

https://t.co/B8y26RLyqH
https://t.co…"
637,Englewood,,2016-03-14 16:18:54,0,122,"RT @ComplexMag: .@LilDurk_ gave us a tour of Englewood on Chicago's South Side in ""The Neighborhood.""

https://t.co/B8y26RLyqH
https://t.co…"
638,Englewood,,2016-03-14 16:18:40,0,0,I liked a @YouTube video from @complex_news https://t.co/GVMvxLPVx1 Lil Durk Takes Complex on a Tour of Englewood on Chicago's South
639,Englewood,,2016-03-14 16:17:30,0,122,"RT @ComplexMag: .@LilDurk_ gave us a tour of Englewood on Chicago's South Side in ""The Neighborhood.""

https://t.co/B8y26RLyqH
https://t.co…"
640,Englewood,,2016-03-14 16:17:11,0,122,"RT @ComplexMag: .@LilDurk_ gave us a tour of Englewood on Chicago's South Side in ""The Neighborhood.""

https://t.co/B8y26RLyqH
https://t.co…"
641,Englewood,,2016-03-14 16:17:02,0,122,"RT @ComplexMag: .@LilDurk_ gave us a tour of Englewood on Chicago's South Side in ""The Neighborhood.""

https://t.co/B8y26RLyqH
https://t.co…"
642,Englewood,,2016-03-14 16:15:39,0,122,"RT @ComplexMag: .@LilDurk_ gave us a tour of Englewood on Chicago's South Side in ""The Neighborhood.""

https://t.co/B8y26RLyqH
https://t.co…"
643,Englewood,,2016-03-14 16:12:30,0,1,RT @HHVideoWorld: Lil Durk Takes Tour of Englewood on Chicago’s South Side https://t.co/FbDkHjwTGW @lildurk_
644,Englewood,,2016-03-14 16:11:55,0,0,I liked a @YouTube video from @complex_news https://t.co/mWctteFPOz Lil Durk Takes Complex on a Tour of Englewood on Chicago's South
645,Englewood,,2016-03-14 16:09:49,1,0,Thanks for the write up - @andreavwatson12 - Free Gift Cards To Be Given To Englewood Focus Group Participants https://t.co/DNojat93BJ
646,Englewood,,2016-03-14 16:09:34,0,122,"RT @ComplexMag: .@LilDurk_ gave us a tour of Englewood on Chicago's South Side in ""The Neighborhood.""

https://t.co/B8y26RLyqH
https://t.co…"
647,Englewood,,2016-03-14 16:07:42,0,122,"RT @ComplexMag: .@LilDurk_ gave us a tour of Englewood on Chicago's South Side in ""The Neighborhood.""

https://t.co/B8y26RLyqH
https://t.co…"
648,Englewood,,2016-03-14 16:07:42,0,0,Working at Englewood Whole Foods Info Series Kicks Off Thursday via @DNAinfoCHI https://t.co/OhsmkQgS0M
649,Englewood,,2016-03-14 16:05:38,0,122,"RT @ComplexMag: .@LilDurk_ gave us a tour of Englewood on Chicago's South Side in ""The Neighborhood.""

https://t.co/B8y26RLyqH
https://t.co…"
650,Englewood,,2016-03-14 16:05:25,1,1,Lil Durk Takes Tour of Englewood on Chicago’s South Side https://t.co/FbDkHjwTGW @lildurk_
651,Englewood,,2016-03-14 16:05:14,0,122,"RT @ComplexMag: .@LilDurk_ gave us a tour of Englewood on Chicago's South Side in ""The Neighborhood.""

https://t.co/B8y26RLyqH
https://t.co…"
652,Englewood,,2016-03-14 16:04:01,0,122,"RT @ComplexMag: .@LilDurk_ gave us a tour of Englewood on Chicago's South Side in ""The Neighborhood.""

https://t.co/B8y26RLyqH
https://t.co…"
653,Englewood,,2016-03-14 16:03:08,0,122,"RT @ComplexMag: .@LilDurk_ gave us a tour of Englewood on Chicago's South Side in ""The Neighborhood.""

https://t.co/B8y26RLyqH
https://t.co…"
654,Englewood,,2016-03-14 16:03:01,0,122,"RT @ComplexMag: .@LilDurk_ gave us a tour of Englewood on Chicago's South Side in ""The Neighborhood.""

https://t.co/B8y26RLyqH
https://t.co…"
655,Englewood,,2016-03-14 16:02:43,0,122,"RT @ComplexMag: .@LilDurk_ gave us a tour of Englewood on Chicago's South Side in ""The Neighborhood.""

https://t.co/B8y26RLyqH
https://t.co…"
656,Englewood,,2016-03-14 16:01:57,0,122,"RT @ComplexMag: .@LilDurk_ gave us a tour of Englewood on Chicago's South Side in ""The Neighborhood.""

https://t.co/B8y26RLyqH
https://t.co…"
657,Englewood,,2016-03-14 16:01:40,0,122,"RT @ComplexMag: .@LilDurk_ gave us a tour of Englewood on Chicago's South Side in ""The Neighborhood.""

https://t.co/B8y26RLyqH
https://t.co…"
658,Englewood,,2016-03-14 16:00:51,0,122,"RT @ComplexMag: .@LilDurk_ gave us a tour of Englewood on Chicago's South Side in ""The Neighborhood.""

https://t.co/B8y26RLyqH
https://t.co…"
659,Englewood,,2016-03-14 16:00:36,0,0,"Def Jam/Coke Boys Rapper, Lil Durk, Gives a Tour of Englewood on Chicago's South Side  https://t.co/UgeSaLTkEP"
660,Englewood,,2016-03-14 15:59:04,0,122,"RT @ComplexMag: .@LilDurk_ gave us a tour of Englewood on Chicago's South Side in ""The Neighborhood.""

https://t.co/B8y26RLyqH
https://t.co…"
661,Englewood,,2016-03-14 15:58:38,0,122,"RT @ComplexMag: .@LilDurk_ gave us a tour of Englewood on Chicago's South Side in ""The Neighborhood.""

https://t.co/B8y26RLyqH
https://t.co…"
662,Englewood,,2016-03-14 15:58:29,0,0,Brand New - Lil Durk Tour of Englewood on Chicago’s South Side – The Neighbourhood @Lildurk https://t.co/rH2VxlyphT
663,Englewood,,2016-03-14 15:58:11,0,122,"RT @ComplexMag: .@LilDurk_ gave us a tour of Englewood on Chicago's South Side in ""The Neighborhood.""

https://t.co/B8y26RLyqH
https://t.co…"
664,Englewood,,2016-03-14 15:58:06,0,122,"RT @ComplexMag: .@LilDurk_ gave us a tour of Englewood on Chicago's South Side in ""The Neighborhood.""

https://t.co/B8y26RLyqH
https://t.co…"
665,Englewood,,2016-03-14 15:56:33,0,122,"RT @ComplexMag: .@LilDurk_ gave us a tour of Englewood on Chicago's South Side in ""The Neighborhood.""

https://t.co/B8y26RLyqH
https://t.co…"
666,Englewood,,2016-03-14 15:56:14,0,122,"RT @ComplexMag: .@LilDurk_ gave us a tour of Englewood on Chicago's South Side in ""The Neighborhood.""

https://t.co/B8y26RLyqH
https://t.co…"
667,Englewood,,2016-03-14 15:56:12,0,122,"RT @ComplexMag: .@LilDurk_ gave us a tour of Englewood on Chicago's South Side in ""The Neighborhood.""

https://t.co/B8y26RLyqH
https://t.co…"
668,Englewood,,2016-03-14 15:55:34,0,122,"RT @ComplexMag: .@LilDurk_ gave us a tour of Englewood on Chicago's South Side in ""The Neighborhood.""

https://t.co/B8y26RLyqH
https://t.co…"
669,Englewood,,2016-03-14 15:54:35,0,122,"RT @ComplexMag: .@LilDurk_ gave us a tour of Englewood on Chicago's South Side in ""The Neighborhood.""

https://t.co/B8y26RLyqH
https://t.co…"
670,Englewood,,2016-03-14 15:54:20,0,122,"RT @ComplexMag: .@LilDurk_ gave us a tour of Englewood on Chicago's South Side in ""The Neighborhood.""

https://t.co/B8y26RLyqH
https://t.co…"
671,Englewood,,2016-03-14 15:53:38,0,0,"https://t.co/6h3eKF22sz

.LilDurk_ gave us a tour of Englewood on Chicago's South Side in ""The Neighborhood.""https… https://t.co/Z4cwujVc2T"
672,Englewood,,2016-03-14 15:53:28,0,0,I liked a @YouTube video from @complex_news https://t.co/wOSN9YMMPH Lil Durk Takes Complex on a Tour of Englewood on Chicago's South
673,Englewood,,2016-03-14 15:53:13,0,122,"RT @ComplexMag: .@LilDurk_ gave us a tour of Englewood on Chicago's South Side in ""The Neighborhood.""

https://t.co/B8y26RLyqH
https://t.co…"
674,Englewood,,2016-03-14 15:52:35,0,122,"RT @ComplexMag: .@LilDurk_ gave us a tour of Englewood on Chicago's South Side in ""The Neighborhood.""

https://t.co/B8y26RLyqH
https://t.co…"
675,Englewood,,2016-03-14 15:51:52,0,122,"RT @ComplexMag: .@LilDurk_ gave us a tour of Englewood on Chicago's South Side in ""The Neighborhood.""

https://t.co/B8y26RLyqH
https://t.co…"
676,Englewood,,2016-03-14 15:51:44,0,122,"RT @ComplexMag: .@LilDurk_ gave us a tour of Englewood on Chicago's South Side in ""The Neighborhood.""

https://t.co/B8y26RLyqH
https://t.co…"
677,Englewood,,2016-03-14 15:51:39,0,122,"RT @ComplexMag: .@LilDurk_ gave us a tour of Englewood on Chicago's South Side in ""The Neighborhood.""

https://t.co/B8y26RLyqH
https://t.co…"
678,Englewood,,2016-03-14 15:50:59,0,122,"RT @ComplexMag: .@LilDurk_ gave us a tour of Englewood on Chicago's South Side in ""The Neighborhood.""

https://t.co/B8y26RLyqH
https://t.co…"
679,Englewood,,2016-03-14 15:50:53,0,122,"RT @ComplexMag: .@LilDurk_ gave us a tour of Englewood on Chicago's South Side in ""The Neighborhood.""

https://t.co/B8y26RLyqH
https://t.co…"
680,Englewood,,2016-03-14 15:50:11,0,122,"RT @ComplexMag: .@LilDurk_ gave us a tour of Englewood on Chicago's South Side in ""The Neighborhood.""

https://t.co/B8y26RLyqH
https://t.co…"
681,Englewood,,2016-03-14 15:50:05,0,122,"RT @ComplexMag: .@LilDurk_ gave us a tour of Englewood on Chicago's South Side in ""The Neighborhood.""

https://t.co/B8y26RLyqH
https://t.co…"
682,Englewood,,2016-03-14 15:50:00,0,122,"RT @ComplexMag: .@LilDurk_ gave us a tour of Englewood on Chicago's South Side in ""The Neighborhood.""

https://t.co/B8y26RLyqH
https://t.co…"
683,Englewood,,2016-03-14 15:49:55,0,122,"RT @ComplexMag: .@LilDurk_ gave us a tour of Englewood on Chicago's South Side in ""The Neighborhood.""

https://t.co/B8y26RLyqH
https://t.co…"
684,Englewood,,2016-03-14 15:49:12,0,122,"RT @ComplexMag: .@LilDurk_ gave us a tour of Englewood on Chicago's South Side in ""The Neighborhood.""

https://t.co/B8y26RLyqH
https://t.co…"
685,Englewood,,2016-03-14 15:48:47,0,30,"RT @ComplexMusic: .@lildurk_ gives us a tour of Englewood on Chicago's South Side in ""The Neighborhood."" https://t.co/8zb1RXXTAq
https://t.…"
686,Englewood,,2016-03-14 15:48:41,0,122,"RT @ComplexMag: .@LilDurk_ gave us a tour of Englewood on Chicago's South Side in ""The Neighborhood.""

https://t.co/B8y26RLyqH
https://t.co…"
687,Englewood,,2016-03-14 15:48:37,0,122,"RT @ComplexMag: .@LilDurk_ gave us a tour of Englewood on Chicago's South Side in ""The Neighborhood.""

https://t.co/B8y26RLyqH
https://t.co…"
688,Englewood,,2016-03-14 15:48:26,0,122,"RT @ComplexMag: .@LilDurk_ gave us a tour of Englewood on Chicago's South Side in ""The Neighborhood.""

https://t.co/B8y26RLyqH
https://t.co…"
689,Englewood,,2016-03-14 15:48:02,0,122,"RT @ComplexMag: .@LilDurk_ gave us a tour of Englewood on Chicago's South Side in ""The Neighborhood.""

https://t.co/B8y26RLyqH
https://t.co…"
690,Englewood,,2016-03-14 15:47:56,0,122,"RT @ComplexMag: .@LilDurk_ gave us a tour of Englewood on Chicago's South Side in ""The Neighborhood.""

https://t.co/B8y26RLyqH
https://t.co…"
691,Englewood,,2016-03-14 15:47:45,0,122,"RT @ComplexMag: .@LilDurk_ gave us a tour of Englewood on Chicago's South Side in ""The Neighborhood.""

https://t.co/B8y26RLyqH
https://t.co…"
692,Englewood,,2016-03-14 15:47:42,0,122,"RT @ComplexMag: .@LilDurk_ gave us a tour of Englewood on Chicago's South Side in ""The Neighborhood.""

https://t.co/B8y26RLyqH
https://t.co…"
693,Englewood,,2016-03-14 15:47:27,0,122,"RT @ComplexMag: .@LilDurk_ gave us a tour of Englewood on Chicago's South Side in ""The Neighborhood.""

https://t.co/B8y26RLyqH
https://t.co…"
694,Englewood,,2016-03-14 15:47:22,0,122,"RT @ComplexMag: .@LilDurk_ gave us a tour of Englewood on Chicago's South Side in ""The Neighborhood.""

https://t.co/B8y26RLyqH
https://t.co…"
695,Englewood,,2016-03-14 15:47:19,0,122,"RT @ComplexMag: .@LilDurk_ gave us a tour of Englewood on Chicago's South Side in ""The Neighborhood.""

https://t.co/B8y26RLyqH
https://t.co…"
696,Englewood,,2016-03-14 15:47:07,0,122,"RT @ComplexMag: .@LilDurk_ gave us a tour of Englewood on Chicago's South Side in ""The Neighborhood.""

https://t.co/B8y26RLyqH
https://t.co…"
697,Englewood,,2016-03-14 15:46:56,0,122,"RT @ComplexMag: .@LilDurk_ gave us a tour of Englewood on Chicago's South Side in ""The Neighborhood.""

https://t.co/B8y26RLyqH
https://t.co…"
698,Englewood,,2016-03-14 15:46:38,0,122,"RT @ComplexMag: .@LilDurk_ gave us a tour of Englewood on Chicago's South Side in ""The Neighborhood.""

https://t.co/B8y26RLyqH
https://t.co…"
699,Englewood,,2016-03-14 15:46:36,0,122,"RT @ComplexMag: .@LilDurk_ gave us a tour of Englewood on Chicago's South Side in ""The Neighborhood.""

https://t.co/B8y26RLyqH
https://t.co…"
700,Englewood,,2016-03-14 15:46:33,0,122,"RT @ComplexMag: .@LilDurk_ gave us a tour of Englewood on Chicago's South Side in ""The Neighborhood.""

https://t.co/B8y26RLyqH
https://t.co…"
701,Englewood,,2016-03-14 15:46:14,0,122,"RT @ComplexMag: .@LilDurk_ gave us a tour of Englewood on Chicago's South Side in ""The Neighborhood.""

https://t.co/B8y26RLyqH
https://t.co…"
702,Englewood,,2016-03-14 15:45:53,0,122,"RT @ComplexMag: .@LilDurk_ gave us a tour of Englewood on Chicago's South Side in ""The Neighborhood.""

https://t.co/B8y26RLyqH
https://t.co…"
703,Englewood,,2016-03-14 15:45:23,0,122,"RT @ComplexMag: .@LilDurk_ gave us a tour of Englewood on Chicago's South Side in ""The Neighborhood.""

https://t.co/B8y26RLyqH
https://t.co…"
704,Englewood,,2016-03-14 15:45:10,0,122,"RT @ComplexMag: .@LilDurk_ gave us a tour of Englewood on Chicago's South Side in ""The Neighborhood.""

https://t.co/B8y26RLyqH
https://t.co…"
705,Englewood,,2016-03-14 15:45:06,0,122,"RT @ComplexMag: .@LilDurk_ gave us a tour of Englewood on Chicago's South Side in ""The Neighborhood.""

https://t.co/B8y26RLyqH
https://t.co…"
706,Englewood,,2016-03-14 15:44:37,0,122,"RT @ComplexMag: .@LilDurk_ gave us a tour of Englewood on Chicago's South Side in ""The Neighborhood.""

https://t.co/B8y26RLyqH
https://t.co…"
707,Englewood,,2016-03-14 15:44:37,0,122,"RT @ComplexMag: .@LilDurk_ gave us a tour of Englewood on Chicago's South Side in ""The Neighborhood.""

https://t.co/B8y26RLyqH
https://t.co…"
708,Englewood,,2016-03-14 15:44:33,0,122,"RT @ComplexMag: .@LilDurk_ gave us a tour of Englewood on Chicago's South Side in ""The Neighborhood.""

https://t.co/B8y26RLyqH
https://t.co…"
709,Englewood,,2016-03-14 15:44:26,0,122,"RT @ComplexMag: .@LilDurk_ gave us a tour of Englewood on Chicago's South Side in ""The Neighborhood.""

https://t.co/B8y26RLyqH
https://t.co…"
710,Englewood,,2016-03-14 15:44:25,0,122,"RT @ComplexMag: .@LilDurk_ gave us a tour of Englewood on Chicago's South Side in ""The Neighborhood.""

https://t.co/B8y26RLyqH
https://t.co…"
711,Englewood,,2016-03-14 15:44:16,0,122,"RT @ComplexMag: .@LilDurk_ gave us a tour of Englewood on Chicago's South Side in ""The Neighborhood.""

https://t.co/B8y26RLyqH
https://t.co…"
712,Englewood,,2016-03-14 15:44:15,0,0,"Lil Durk Gives Us A Tour of Englewood on Chicago's South Side in ""The Neighborhood"" https://t.co/D4riLHZQRh https://t.co/94cCMtFjfu"
713,Englewood,,2016-03-14 15:43:57,0,122,"RT @ComplexMag: .@LilDurk_ gave us a tour of Englewood on Chicago's South Side in ""The Neighborhood.""

https://t.co/B8y26RLyqH
https://t.co…"
714,Englewood,,2016-03-14 15:43:54,0,122,"RT @ComplexMag: .@LilDurk_ gave us a tour of Englewood on Chicago's South Side in ""The Neighborhood.""

https://t.co/B8y26RLyqH
https://t.co…"
715,Englewood,,2016-03-14 15:43:36,0,122,"RT @ComplexMag: .@LilDurk_ gave us a tour of Englewood on Chicago's South Side in ""The Neighborhood.""

https://t.co/B8y26RLyqH
https://t.co…"
716,Englewood,,2016-03-14 15:43:34,0,122,"RT @ComplexMag: .@LilDurk_ gave us a tour of Englewood on Chicago's South Side in ""The Neighborhood.""

https://t.co/B8y26RLyqH
https://t.co…"
717,Englewood,,2016-03-14 15:43:26,0,122,"RT @ComplexMag: .@LilDurk_ gave us a tour of Englewood on Chicago's South Side in ""The Neighborhood.""

https://t.co/B8y26RLyqH
https://t.co…"
718,Englewood,,2016-03-14 15:43:14,0,122,"RT @ComplexMag: .@LilDurk_ gave us a tour of Englewood on Chicago's South Side in ""The Neighborhood.""

https://t.co/B8y26RLyqH
https://t.co…"
719,Englewood,,2016-03-14 15:42:47,0,0,I liked a @YouTube video from @complex_news https://t.co/mMLBXDsYzt Lil Durk Takes Complex on a Tour of Englewood on Chicago's South
720,Englewood,,2016-03-14 15:42:44,0,122,"RT @ComplexMag: .@LilDurk_ gave us a tour of Englewood on Chicago's South Side in ""The Neighborhood.""

https://t.co/B8y26RLyqH
https://t.co…"
721,Englewood,,2016-03-14 15:42:12,271,122,".@LilDurk_ gave us a tour of Englewood on Chicago's South Side in ""The Neighborhood.""

https://t.co/B8y26RLyqH
https://t.co/KxS4GJ4iVS"
722,Englewood,,2016-03-14 15:41:52,0,0,"Def Jam/Coke Boys Rapper, Lil Durk, Gives a Tour of Englewood on Chicago's South Side  https://t.co/q1YLUftonh"
723,Englewood,,2016-03-14 15:39:53,1,0,"Lil Durk Gives Us A Tour of Englewood on Chicago's South Side in ""The Neighborhood"" @ComplexMusic https://t.co/rBwXzaHxom"
724,Englewood,,2016-03-14 15:38:16,0,0,Video: Lil' Durk Takes Complex on a T... https://t.co/wgBGcGQ9YO via https://t.co/Hm4CXeX4yf
725,Englewood,,2016-03-14 15:38:05,0,0,I liked a @YouTube video from @complex_news https://t.co/2fooL4lt4f Lil Durk Takes Complex on a Tour of Englewood on Chicago's South
726,Englewood,,2016-03-14 15:37:41,0,0,Jeg likte en @YouTube-video fra @complex_news – https://t.co/M3tBErGw0t Lil Durk Takes Complex on a Tour of Englewood on Chicago's
727,Englewood,,2016-03-14 15:28:45,0,0,Jeg likte en @YouTube-video fra @complex_news – https://t.co/DemH9grWOs Lil Durk Takes Complex on a Tour of Englewood on Chicago's
728,Englewood,,2016-03-14 15:28:36,0,30,"RT @ComplexMusic: .@lildurk_ gives us a tour of Englewood on Chicago's South Side in ""The Neighborhood."" https://t.co/8zb1RXXTAq
https://t.…"
729,Englewood,,2016-03-14 15:27:15,0,30,"RT @ComplexMusic: .@lildurk_ gives us a tour of Englewood on Chicago's South Side in ""The Neighborhood."" https://t.co/8zb1RXXTAq
https://t.…"
730,Englewood,,2016-03-14 15:26:34,0,0,"Lil Durk Gives Us A Tour of Englewood on Chicago's South Side in ""The Neighborhood"": The Def Jam/Coke Boys rap... https://t.co/5vsdU4cu61"
731,Englewood,,2016-03-14 15:26:00,0,0,I liked a @YouTube video from @complex_news https://t.co/Ni6yioL8uV Lil Durk Takes Complex on a Tour of Englewood on Chicago's South
732,Englewood,,2016-03-14 15:22:53,0,30,"RT @ComplexMusic: .@lildurk_ gives us a tour of Englewood on Chicago's South Side in ""The Neighborhood."" https://t.co/8zb1RXXTAq
https://t.…"
733,Englewood,"{'coordinates': [-87.67565845, 41.76748432], 'type': 'Point'}",2016-03-14 15:22:19,0,0,Look Bundy in his face. He ain't got no worries @ Englewood Chicago Illinois https://t.co/6WlHzW8LIc
734,Englewood,,2016-03-14 15:18:01,0,0,"ComplexMag&gt; Lil Durk Gives Us A Tour of Englewood on Chicago's South Side in ""The Neighborhood"" https://t.co/7XeGYPNsAv"
735,Englewood,,2016-03-14 15:17:34,0,0,"Lil Durk Gives Us A Tour of Englewood on Chicago's South Side in ""The Neighborhood"" https://t.co/YVqXhOV6pk #thuglife"
736,Englewood,,2016-03-14 15:17:06,0,0,"#VMGuru: Lil Durk Gives Us A Tour of Englewood on Chicago's South Side in ""The Neighborhood"" https://t.co/YZ25YZQ5W0"
737,Englewood,,2016-03-14 15:11:59,0,30,"RT @ComplexMusic: .@lildurk_ gives us a tour of Englewood on Chicago's South Side in ""The Neighborhood."" https://t.co/8zb1RXXTAq
https://t.…"
738,Englewood,,2016-03-14 15:11:43,0,30,"RT @ComplexMusic: .@lildurk_ gives us a tour of Englewood on Chicago's South Side in ""The Neighborhood."" https://t.co/8zb1RXXTAq
https://t.…"
739,Englewood,,2016-03-14 15:11:33,0,0,@complex_news https://t.co/j4d55603Uz Lil Durk Takes Complex on a Tour of Englewood on Chicago's South Side | The Neighborhood의
740,Englewood,,2016-03-14 15:11:27,0,0,"Lil Durk Gives Us A Tour of Englewood on Chicago's South Side in ""The Neighborhood"": The Def Jam/Coke Boys rap... https://t.co/K1mFPIGSWi"
741,Englewood,,2016-03-14 15:09:29,0,30,"RT @ComplexMusic: .@lildurk_ gives us a tour of Englewood on Chicago's South Side in ""The Neighborhood."" https://t.co/8zb1RXXTAq
https://t.…"
742,Englewood,,2016-03-14 15:08:59,0,0,Lil Durk Takes Complex on a Tour of Englewood on Chicago's South Side | The Neighborhood [ aslanım] benim😎®👍🏻👊🏻® https://t.co/CP7U5uzfwX
743,Englewood,,2016-03-14 15:08:47,0,30,"RT @ComplexMusic: .@lildurk_ gives us a tour of Englewood on Chicago's South Side in ""The Neighborhood."" https://t.co/8zb1RXXTAq
https://t.…"
744,Englewood,,2016-03-14 15:06:04,0,30,"RT @ComplexMusic: .@lildurk_ gives us a tour of Englewood on Chicago's South Side in ""The Neighborhood."" https://t.co/8zb1RXXTAq
https://t.…"
745,Englewood,,2016-03-14 15:05:54,0,30,"RT @ComplexMusic: .@lildurk_ gives us a tour of Englewood on Chicago's South Side in ""The Neighborhood."" https://t.co/8zb1RXXTAq
https://t.…"
746,Englewood,,2016-03-14 15:05:29,0,0,"Lil Durk Gives Us A Tour of Englewood on Chicago's South Side in ""The Neighborhood"" https://t.co/54g1pSvJLb via https://t.co/WxSqIStyyM"
747,Englewood,,2016-03-14 15:04:49,0,30,"RT @ComplexMusic: .@lildurk_ gives us a tour of Englewood on Chicago's South Side in ""The Neighborhood."" https://t.co/8zb1RXXTAq
https://t.…"
748,Englewood,,2016-03-14 15:04:32,0,0,Lil Durk Takes Complex on a Tour of Englewood on Chicago's South Side | ... https://t.co/COo7KuWGPH via @YouTube
749,Englewood,,2016-03-14 15:04:11,0,30,"RT @ComplexMusic: .@lildurk_ gives us a tour of Englewood on Chicago's South Side in ""The Neighborhood."" https://t.co/8zb1RXXTAq
https://t.…"
750,Englewood,,2016-03-14 15:03:48,1,0,Lil Durk Takes Complex on a Tour of Englewood on Chicago's South Side | The Neighborhood https://t.co/ccgp6V9sIm
751,Englewood,,2016-03-14 15:03:38,0,0,I liked a @YouTube video from @complex_news https://t.co/nmdfGKgvxG Lil Durk Takes Complex on a Tour of Englewood on Chicago's South
752,Englewood,,2016-03-14 15:02:54,0,0,"Lil Durk Gives Us A Tour of Englewood on Chicago's South Side in ""The Neighborhood"": The Def Jam/Coke Bo... https://t.co/qG7FJBoRx2 #KXNG"
753,Englewood,,2016-03-14 15:02:53,0,0,"Lil Durk Gives Us A Tour of Englewood on Chicago's South Side in ""The Neighborhood"" https://t.co/uwXovPYfVk"
754,Englewood,,2016-03-14 15:02:51,0,0,"Lil Durk Gives Us A Tour of Englewood on Chicago's South Side in ""The Neighborhood"" https://t.co/D5GiE22WRD"
755,Englewood,,2016-03-14 15:02:09,0,0,Lil Durk Gives Us A Tour of Englewood on Chicago’s South Side in “The Neighborhood” https://t.co/84TX4bkfgN #MuzikMadders
756,Englewood,,2016-03-14 15:01:35,5,0,Lil Durk Takes Complex on a Tour of Englewood on Chicago's South Side | The Neighborhood https://t.co/TXUoKAj8cj
757,Englewood,,2016-03-14 14:59:52,0,0,"Lil Durk Gives Us A Tour of Englewood on Chicago's South Side in ""The Neighborhood"" https://t.co/urO8aTEPNb"
