,Unnamed: 0,Unnamed: 0.1,Community Area Mentioned,Coordinates,Day and Time,Number of Times Liked,Number of Times Retweeted,Tweet Content,Latitude,Longitude,Date,Sentiment
1565,1565,1565,o'hare,"{'coordinates': [-87.90353091, 41.97695318], 'type': 'Point'}",2016-03-10 07:42:30,0,0,Waiting for my first flight EVER ✈️ @ Chicago O'Hare International Airport https://t.co/yCiOfVOs6W,-87.90353091,41.97695318,2016-03-10,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}"
1566,1566,1566,o'hare,"{'coordinates': [-87.85927662, 41.98121482], 'type': 'Point'}",2016-03-10 06:46:52,0,0,Afterparty hangin with jevon12 @ Hyatt Regency O'Hare https://t.co/lA00OiabPg,-87.85927662,41.98121482,2016-03-10,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}"
1567,1567,1567,o'hare,"{'coordinates': [-87.90440083, 41.97727092], 'type': 'Point'}",2016-03-10 05:04:49,0,0,"Finally back home.  Where is my bed! (@ Chicago O'Hare International Airport (ORD) in Chicago, IL) https://t.co/UKKofNkAmz",-87.90440083,41.97727092,2016-03-10,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}"
1568,1568,1568,o'hare,"{'coordinates': [-87.90353091, 41.97695318], 'type': 'Point'}",2016-03-10 04:30:09,0,0,See you next time ✈️ @ Chicago O'Hare International Airport https://t.co/IN4vpCLBid,-87.90353091,41.97695318,2016-03-10,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}"
1569,1569,1569,o'hare,"{'coordinates': [-87.90440083, 41.97727092], 'type': 'Point'}",2016-03-10 03:59:33,0,0,"I'm at Chicago O'Hare International Airport (ORD) in Chicago, IL https://t.co/GH80kKjYei",-87.90440083,41.97727092,2016-03-10,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}"
1570,1570,1570,o'hare,"{'coordinates': [-87.90440083, 41.97727092], 'type': 'Point'}",2016-03-10 03:14:53,0,0,"halfway home (@ Chicago O'Hare International Airport (ORD) in Chicago, IL) https://t.co/mYo94ndw1C",-87.90440083,41.97727092,2016-03-10,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}"
1571,1571,1571,o'hare,"{'coordinates': [-87.90440083, 41.97727092], 'type': 'Point'}",2016-03-10 02:44:44,0,0,"I'm at Chicago O'Hare International Airport (ORD) in Chicago, IL https://t.co/7PlkFyLgGm",-87.90440083,41.97727092,2016-03-10,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}"
1572,1572,1572,o'hare,"{'coordinates': [-87.90440083, 41.97727092], 'type': 'Point'}",2016-03-10 02:44:40,0,0,"I'm at Chicago O'Hare International Airport (ORD) in Chicago, IL https://t.co/TlTOc8f3Vw",-87.90440083,41.97727092,2016-03-10,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}"
1573,1573,1573,o'hare,,2016-03-10 01:41:53,0,2,"RT @stevewoz: Arrival of UA 1883 LAX to ORD. (@ Chicago O'Hare International Airport (ORD) in Chicago, IL) https://t.co/wql4WllELa",,,2016-03-10,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}"
1574,1574,1574,o'hare,"{'coordinates': [-87.90440083, 41.97727092], 'type': 'Point'}",2016-03-10 01:21:48,0,0,"I'm at Chicago O'Hare International Airport (ORD) in Chicago, IL https://t.co/xV8IQpxTG8",-87.90440083,41.97727092,2016-03-10,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}"
1575,1575,1575,o'hare,"{'coordinates': [-87.90440083, 41.97727092], 'type': 'Point'}",2016-03-10 00:56:14,2,0,"I'm at Chicago O'Hare International Airport (ORD) in Chicago, IL https://t.co/6lHX3yTAQY",-87.90440083,41.97727092,2016-03-10,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}"
1576,1576,1576,o'hare,"{'coordinates': [-87.90440083, 41.97727092], 'type': 'Point'}",2016-03-10 00:45:24,0,0,"I'm at Chicago O'Hare International Airport (ORD) in Chicago, IL https://t.co/Eosskgf7Gu",-87.90440083,41.97727092,2016-03-10,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}"
1577,1577,1577,o'hare,"{'coordinates': [-87.90353091, 41.97695318], 'type': 'Point'}",2016-03-10 00:42:21,0,0,Traveling with #BlackEnomics @ Chicago O'Hare International Airport https://t.co/IBLZ694H4C,-87.90353091,41.97695318,2016-03-10,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}"
1578,1578,1578,o'hare,"{'coordinates': [-87.90440083, 41.97727092], 'type': 'Point'}",2016-03-10 00:28:10,0,0,"I'm at Chicago O'Hare International Airport (ORD) in Chicago, IL https://t.co/jIovogbFNB",-87.90440083,41.97727092,2016-03-10,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}"
1579,1579,1579,o'hare,,2016-03-10 00:21:09,0,2,"RT @tdenoyer: I hour delayed, hopefully catch flight to CMI (@ Chicago O'Hare International Airport (ORD) in Chicago, IL) https://t.co/lbPq…",,,2016-03-10,"{'neg': 0.088, 'neu': 0.787, 'pos': 0.125, 'compound': 0.2023}"
1580,1580,1580,o'hare,"{'coordinates': [-87.90440083, 41.97727092], 'type': 'Point'}",2016-03-10 00:20:55,0,0,"Next meeting in Montreal (@ Chicago O'Hare International Airport (ORD) in Chicago, IL) https://t.co/4qpeqigdqb",-87.90440083,41.97727092,2016-03-10,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}"
1581,1581,1581,o'hare,"{'coordinates': [-87.90353091, 41.97695318], 'type': 'Point'}",2016-03-10 00:20:04,1,0,"Hello America, it's good to see you again #acpa16 @ Chicago O'Hare International Airport https://t.co/dZ00CXfs6y",-87.90353091,41.97695318,2016-03-10,"{'neg': 0.0, 'neu': 0.818, 'pos': 0.182, 'compound': 0.4404}"
1582,1582,1582,o'hare,"{'coordinates': [-87.90440083, 41.97727092], 'type': 'Point'}",2016-03-10 00:12:11,0,2,"I hour delayed, hopefully catch flight to CMI (@ Chicago O'Hare International Airport (ORD) in Chicago, IL) https://t.co/lbPqShFPUT",-87.90440083,41.97727092,2016-03-10,"{'neg': 0.097, 'neu': 0.765, 'pos': 0.138, 'compound': 0.2023}"
1583,1583,1583,o'hare,"{'coordinates': [-87.90440083, 41.97727092], 'type': 'Point'}",2016-03-09 23:00:24,0,0,"Delayed at O'Hare, not surprised! (@ Chicago O'Hare International Airport (ORD) in Chicago, IL) https://t.co/OUBTYKippl",-87.90440083,41.97727092,2016-03-09,"{'neg': 0.229, 'neu': 0.771, 'pos': 0.0, 'compound': -0.4325}"
1584,1584,1584,o'hare,"{'coordinates': [-87.90440083, 41.97727092], 'type': 'Point'}",2016-03-09 21:13:21,0,0,"Pit stop (@ Chicago O'Hare International Airport (ORD) in Chicago, IL) https://t.co/kziwKH8TUs",-87.90440083,41.97727092,2016-03-09,"{'neg': 0.167, 'neu': 0.833, 'pos': 0.0, 'compound': -0.296}"
1585,1585,1585,o'hare,,2016-03-09 21:08:58,0,2,"RT @stevewoz: Arrival of UA 1883 LAX to ORD. (@ Chicago O'Hare International Airport (ORD) in Chicago, IL) https://t.co/wql4WllELa",,,2016-03-09,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}"
1586,1586,1586,o'hare,"{'coordinates': [-87.90440083, 41.97727092], 'type': 'Point'}",2016-03-09 21:08:36,22,2,"Arrival of UA 1883 LAX to ORD. (@ Chicago O'Hare International Airport (ORD) in Chicago, IL) https://t.co/wql4WllELa",-87.90440083,41.97727092,2016-03-09,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}"
1587,1587,1587,o'hare,"{'coordinates': [-87.90440083, 41.97727092], 'type': 'Point'}",2016-03-09 21:03:08,0,0,"I'm at Chicago O'Hare International Airport (ORD) in Chicago, IL https://t.co/uawsfzhTCI",-87.90440083,41.97727092,2016-03-09,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}"
1588,1588,1588,o'hare,"{'coordinates': [-87.90353091, 41.97695318], 'type': 'Point'}",2016-03-09 20:54:48,0,0,Just posted a photo @ Chicago O'Hare International Airport https://t.co/cSd3dp1SOY,-87.90353091,41.97695318,2016-03-09,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}"
1589,1589,1589,o'hare,"{'coordinates': [-87.90440083, 41.97727092], 'type': 'Point'}",2016-03-09 20:42:17,0,0,"I'm at Chicago O'Hare International Airport (ORD) in Chicago, IL https://t.co/MmNzfB9179",-87.90440083,41.97727092,2016-03-09,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}"
1590,1590,1590,o'hare,"{'coordinates': [-87.90440083, 41.97727092], 'type': 'Point'}",2016-03-09 20:37:55,0,0,"I'm at Chicago O'Hare International Airport (ORD) in Chicago, IL https://t.co/DhVzpxrl7O",-87.90440083,41.97727092,2016-03-09,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}"
1591,1591,1591,o'hare,"{'coordinates': [-87.90440083, 41.97727092], 'type': 'Point'}",2016-03-09 20:33:43,0,0,"I'm at Chicago O'Hare International Airport (ORD) in Chicago, IL https://t.co/s3y9TUIk9p",-87.90440083,41.97727092,2016-03-09,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}"
1592,1592,1592,o'hare,"{'coordinates': [-87.90440083, 41.97727092], 'type': 'Point'}",2016-03-09 20:07:40,0,0,"I'm at Chicago O'Hare International Airport (ORD) in Chicago, IL https://t.co/7nyJ7LvN4U",-87.90440083,41.97727092,2016-03-09,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}"
1593,1593,1593,o'hare,"{'coordinates': [-87.90353091, 41.97695318], 'type': 'Point'}",2016-03-09 20:06:20,0,0,"Doing what she does best on that cell phone,lol! @ Chicago O'Hare International Airport https://t.co/E9lS7eOgaR",-87.90353091,41.97695318,2016-03-09,"{'neg': 0.0, 'neu': 0.743, 'pos': 0.257, 'compound': 0.6696}"
1594,1594,1594,o'hare,"{'coordinates': [-87.90353091, 41.97695318], 'type': 'Point'}",2016-03-09 18:57:23,0,0,😈😈😈😈😈 @ Chicago O'Hare International Airport https://t.co/Wt01graQgv,-87.90353091,41.97695318,2016-03-09,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}"
1595,1595,1595,o'hare,"{'coordinates': [-87.90440083, 41.97727092], 'type': 'Point'}",2016-03-09 18:51:33,0,0,"ORD ✈️ LGA (@ Chicago O'Hare International Airport (ORD) in Chicago, IL) https://t.co/c7Xg5UUC5o",-87.90440083,41.97727092,2016-03-09,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}"
1596,1596,1596,o'hare,"{'coordinates': [-87.90353091, 41.97695318], 'type': 'Point'}",2016-03-09 18:42:31,0,0,✈️🛫🛬🚖🚇✈️🛫🛬🚖🚇 @ Chicago O'Hare International Airport https://t.co/GcSWQUWDiA,-87.90353091,41.97695318,2016-03-09,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}"
1597,1597,1597,o'hare,"{'coordinates': [-87.90353091, 41.97695318], 'type': 'Point'}",2016-03-09 18:33:07,0,0,❤️💛💚💙💜 @ Chicago O'Hare International Airport https://t.co/Kx3djXUrgo,-87.90353091,41.97695318,2016-03-09,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}"
1598,1598,1598,o'hare,"{'coordinates': [-87.90353091, 41.97695318], 'type': 'Point'}",2016-03-09 18:22:45,0,0,#djdieselworldwide #chicago💥 @ Chicago O'Hare International Airport https://t.co/kGdnHs0YWo,-87.90353091,41.97695318,2016-03-09,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}"
1599,1599,1599,o'hare,"{'coordinates': [-87.90353091, 41.97695318], 'type': 'Point'}",2016-03-09 18:06:29,0,0,Destination: Philippines #shelovesmelmarch12 @ Chicago O'Hare International Airport https://t.co/pqH2L8V1Mc,-87.90353091,41.97695318,2016-03-09,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}"
1600,1600,1600,o'hare,"{'coordinates': [-87.90440083, 41.97727092], 'type': 'Point'}",2016-03-09 17:57:46,0,0,"I'm at Chicago O'Hare International Airport (ORD) in Chicago, IL https://t.co/KonoavPZIJ",-87.90440083,41.97727092,2016-03-09,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}"
1601,1601,1601,o'hare,"{'coordinates': [-87.86332548, 41.97819612], 'type': 'Point'}",2016-03-09 17:53:48,0,0,Stuck in Chicago still (@ DoubleTree by Hilton Hotel Chicago O'Hare Airport - Rosemont - @doubletreeohare) https://t.co/ByXnAvdOOz,-87.86332548,41.97819612,2016-03-09,"{'neg': 0.125, 'neu': 0.875, 'pos': 0.0, 'compound': -0.25}"
1602,1602,1602,o'hare,"{'coordinates': [-87.90440083, 41.97727092], 'type': 'Point'}",2016-03-09 17:47:48,0,0,"I'm at Chicago O'Hare International Airport (ORD) in Chicago, IL https://t.co/u8BlFR8RDT https://t.co/GAsppg5eiv",-87.90440083,41.97727092,2016-03-09,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}"
1603,1603,1603,o'hare,"{'coordinates': [-87.90353091, 41.97695318], 'type': 'Point'}",2016-03-09 17:47:01,0,0,#Chicago 🍕 @ Chicago O'Hare International Airport https://t.co/zWIfKeMzw8,-87.90353091,41.97695318,2016-03-09,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}"
1604,1604,1604,o'hare,"{'coordinates': [-87.90440083, 41.97727092], 'type': 'Point'}",2016-03-09 16:52:28,2,0,"Half way there... (@ Chicago O'Hare International Airport (ORD) in Chicago, IL) https://t.co/8iZSfXuy5X",-87.90440083,41.97727092,2016-03-09,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}"
1605,1605,1605,o'hare,"{'coordinates': [-87.90440083, 41.97727092], 'type': 'Point'}",2016-03-09 16:17:14,0,0,"Finally... (@ Chicago O'Hare International Airport (ORD) in Chicago, IL) https://t.co/Jv9k5iTGMT",-87.90440083,41.97727092,2016-03-09,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}"
1606,1606,1606,o'hare,"{'coordinates': [-87.90440083, 41.97727092], 'type': 'Point'}",2016-03-09 16:11:20,1,0,"I'm at Chicago O'Hare International Airport (ORD) in Chicago, IL https://t.co/8rXhN6xLDf",-87.90440083,41.97727092,2016-03-09,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}"
1607,1607,1607,o'hare,"{'coordinates': [-87.90440083, 41.97727092], 'type': 'Point'}",2016-03-09 15:35:48,1,0,"I'm at Chicago O'Hare International Airport (ORD) in Chicago, IL https://t.co/32RS24M0EH",-87.90440083,41.97727092,2016-03-09,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}"
1608,1608,1608,o'hare,"{'coordinates': [-87.90440083, 41.97727092], 'type': 'Point'}",2016-03-09 13:58:21,0,0,"Thinking of moonlighting as a flight attendant (@ Chicago O'Hare International Airport (ORD) in Chicago, IL) https://t.co/oWITMLRnCU",-87.90440083,41.97727092,2016-03-09,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}"
1609,1609,1609,o'hare,"{'coordinates': [-87.90440083, 41.97727092], 'type': 'Point'}",2016-03-09 13:36:25,0,0,"Made it (@ Chicago O'Hare International Airport (ORD) in Chicago, IL) https://t.co/OHmUc23sZQ",-87.90440083,41.97727092,2016-03-09,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}"
1610,1610,1610,o'hare,"{'coordinates': [-87.90353091, 41.97695318], 'type': 'Point'}",2016-03-09 12:31:49,0,0,Going going back back to #Cali Cali! ✈️🎶❤️✌🏽🌴☀️🌊 #LA #LosAngeles @ Chicago O'Hare International… https://t.co/DkHlV5nN2a,-87.90353091,41.97695318,2016-03-09,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}"
1611,1611,1611,o'hare,"{'coordinates': [-87.90440083, 41.97727092], 'type': 'Point'}",2016-03-09 12:17:23,0,0,"Debatable if I make it through #TSA on time (@ Chicago O'Hare International Airport (ORD) in Chicago, IL) https://t.co/1ijPd6LFPX",-87.90440083,41.97727092,2016-03-09,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}"
1612,1612,1612,o'hare,"{'coordinates': [-87.90440083, 41.97727092], 'type': 'Point'}",2016-03-09 11:57:23,0,0,"""Baby dontcha wanna go..."" (@ Chicago O'Hare International Airport (ORD) in Chicago, IL) https://t.co/S2JaMbRLBV",-87.90440083,41.97727092,2016-03-09,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}"
1613,1613,1613,o'hare,"{'coordinates': [-87.90440083, 41.97727092], 'type': 'Point'}",2016-03-09 11:51:39,0,0,"I'm at Chicago O'Hare International Airport (ORD) in Chicago, IL https://t.co/6w6OiMfNKK",-87.90440083,41.97727092,2016-03-09,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}"
1614,1614,1614,o'hare,"{'coordinates': [-87.90440083, 41.97727092], 'type': 'Point'}",2016-03-09 11:25:48,0,0,"we out here ✈️ (@ Chicago O'Hare International Airport (ORD) in Chicago, IL) https://t.co/UvhqYQvpC5",-87.90440083,41.97727092,2016-03-09,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}"
1615,1615,1615,o'hare,"{'coordinates': [-87.90440083, 41.97727092], 'type': 'Point'}",2016-03-09 10:59:26,0,0,"I'm at Chicago O'Hare International Airport (ORD) in Chicago, IL https://t.co/YNHsUcQ0sL",-87.90440083,41.97727092,2016-03-09,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}"
1616,1616,1616,o'hare,"{'coordinates': [-87.90440083, 41.97727092], 'type': 'Point'}",2016-03-09 10:09:43,0,0,"Honeymoon in Trinidad!! (@ Chicago O'Hare International Airport (ORD) in Chicago, IL) https://t.co/CEyNFbuOuV",-87.90440083,41.97727092,2016-03-09,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}"
1617,1617,1617,o'hare,"{'coordinates': [-87.90353091, 41.97695318], 'type': 'Point'}",2016-03-09 09:32:19,0,0,1 thing for certain... 2 things for sure... #CrewShxt @ Chicago O'Hare International Airport https://t.co/ut8ohChs7u,-87.90353091,41.97695318,2016-03-09,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}"
1618,1618,1618,o'hare,"{'coordinates': [-87.90353091, 41.97695318], 'type': 'Point'}",2016-03-09 05:13:12,0,0,"Back to Chi, back to reality 😥. @ Chicago O'Hare International Airport https://t.co/r7pCF7thed",-87.90353091,41.97695318,2016-03-09,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}"
1619,1619,1619,o'hare,,2016-03-09 04:22:18,0,1,"RT @mr_ewis1982: Still here with the flight delay (@ Chicago O'Hare International Airport (ORD) in Chicago, IL) https://t.co/sVss9xfe8z",,,2016-03-09,"{'neg': 0.119, 'neu': 0.881, 'pos': 0.0, 'compound': -0.3182}"
1620,1620,1620,o'hare,"{'coordinates': [-87.90440083, 41.97727092], 'type': 'Point'}",2016-03-09 04:20:27,0,1,"Still here with the flight delay (@ Chicago O'Hare International Airport (ORD) in Chicago, IL) https://t.co/sVss9xfe8z",-87.90440083,41.97727092,2016-03-09,"{'neg': 0.133, 'neu': 0.867, 'pos': 0.0, 'compound': -0.3182}"
1621,1621,1621,o'hare,"{'coordinates': [-87.85927662, 41.98121482], 'type': 'Point'}",2016-03-09 00:50:34,0,0,#ILEETA coming up! @ Hyatt Regency O'Hare https://t.co/1EkXSYR79j,-87.85927662,41.98121482,2016-03-09,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}"
1622,1622,1622,o'hare,"{'coordinates': [-87.90353091, 41.97695318], 'type': 'Point'}",2016-03-09 00:39:08,0,0,🛩✌️ #liftoff @ Chicago O'Hare International Airport https://t.co/KViAhMSxjY,-87.90353091,41.97695318,2016-03-09,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}"
1623,1623,1623,o'hare,"{'coordinates': [-87.90440083, 41.97727092], 'type': 'Point'}",2016-03-09 00:29:11,0,0,"I'm at Chicago O'Hare International Airport (ORD) in Chicago, IL https://t.co/lnmorQdecG",-87.90440083,41.97727092,2016-03-09,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}"
1624,1624,1624,o'hare,"{'coordinates': [-87.90440083, 41.97727092], 'type': 'Point'}",2016-03-09 00:25:12,0,0,"I'm at Chicago O'Hare International Airport (ORD) in Chicago, IL https://t.co/G9MMaLHVOH",-87.90440083,41.97727092,2016-03-09,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}"
1625,1625,1625,o'hare,"{'coordinates': [-87.90440083, 41.97727092], 'type': 'Point'}",2016-03-08 23:51:39,0,0,"Off to Florida ... (@ Chicago O'Hare International Airport (ORD) in Chicago, IL) https://t.co/Gvg1Ig3ncC",-87.90440083,41.97727092,2016-03-08,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}"
1626,1626,1626,o'hare,"{'coordinates': [-87.90020734, 41.9754233], 'type': 'Point'}",2016-03-08 23:50:54,1,0,"Because they don't serve tequila on the plane @ Tortas Frontera at Chicago O'Hare, Terminal 3 https://t.co/4fWy6qDRdA",-87.90020734,41.975423299999996,2016-03-08,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}"
1627,1627,1627,o'hare,"{'coordinates': [-87.90353091, 41.97695318], 'type': 'Point'}",2016-03-08 23:43:48,0,0,Window seat sunset on my way back to the 910 @ Chicago O'Hare International Airport https://t.co/Zi1hvAcYRI,-87.90353091,41.97695318,2016-03-08,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}"
1628,1628,1628,o'hare,"{'coordinates': [-87.90440083, 41.97727092], 'type': 'Point'}",2016-03-08 23:20:29,0,0,"#PaulainChicago begins! #Paulantics (@ Chicago O'Hare International Airport (ORD) in Chicago, IL) https://t.co/mdkATbsH21",-87.90440083,41.97727092,2016-03-08,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}"
1629,1629,1629,o'hare,"{'coordinates': [-87.90353091, 41.97695318], 'type': 'Point'}",2016-03-08 23:18:39,0,0,Hi Chicago. You're pretty. #clarinsishere @ Chicago O'Hare International Airport https://t.co/GA3VqtCtmw,-87.90353091,41.97695318,2016-03-08,"{'neg': 0.0, 'neu': 0.738, 'pos': 0.262, 'compound': 0.4939}"
1630,1630,1630,o'hare,"{'coordinates': [-87.90353091, 41.97695318], 'type': 'Point'}",2016-03-08 23:16:11,0,0,2nd time to head to Indianapolis @ Chicago O'Hare International Airport https://t.co/bn2jsqUc1U,-87.90353091,41.97695318,2016-03-08,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}"
1631,1631,1631,o'hare,"{'coordinates': [-87.90440083, 41.97727092], 'type': 'Point'}",2016-03-08 23:02:45,0,0,"I'm at Chicago O'Hare International Airport (ORD) in Chicago, IL https://t.co/ouevMzCsk1",-87.90440083,41.97727092,2016-03-08,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}"
1632,1632,1632,o'hare,"{'coordinates': [-87.90440083, 41.97727092], 'type': 'Point'}",2016-03-08 22:59:43,0,0,"I'm at Chicago O'Hare International Airport (ORD) in Chicago, IL https://t.co/zIwEHsh9NI",-87.90440083,41.97727092,2016-03-08,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}"
1633,1633,1633,o'hare,"{'coordinates': [-87.86303043, 41.9799109], 'type': 'Point'}",2016-03-08 22:59:16,0,0,In the midst of the crowd @ Hilton Rosemont/Chicago O'Hare https://t.co/JCEYe1HKY5,-87.86303043,41.9799109,2016-03-08,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}"
1634,1634,1634,o'hare,"{'coordinates': [-87.90353091, 41.97695318], 'type': 'Point'}",2016-03-08 22:51:29,0,0,"Goodbye Buckeye City, hello Chi Town! @ Chicago O'Hare International Airport https://t.co/aKvPCPVxxq",-87.90353091,41.97695318,2016-03-08,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}"
1635,1635,1635,o'hare,"{'coordinates': [-87.90440083, 41.97727092], 'type': 'Point'}",2016-03-08 22:40:54,0,0,"I'm at Chicago O'Hare International Airport (ORD) in Chicago, IL https://t.co/z9Q2mNdTJy",-87.90440083,41.97727092,2016-03-08,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}"
1636,1636,1636,o'hare,"{'coordinates': [-87.90440083, 41.97727092], 'type': 'Point'}",2016-03-08 22:38:54,0,0,"I'm at Chicago O'Hare International Airport (ORD) in Chicago, IL https://t.co/Z0S4GvFbU8",-87.90440083,41.97727092,2016-03-08,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}"
1637,1637,1637,o'hare,"{'coordinates': [-87.90440083, 41.97727092], 'type': 'Point'}",2016-03-08 22:13:37,0,0,"One. More. Flight. (@ Chicago O'Hare International Airport (ORD) in Chicago, IL) https://t.co/gLw7tBQg70",-87.90440083,41.97727092,2016-03-08,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}"
